Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
082619Abl_FH7,64,I,11156,89.968,317.98,52.469,19.804,2.21E+05,63.927,7.13E+05,258.4,2.88E+06,F
082619Abl_FH7,65,I,12948,44.771,183.58,55.19,20.16,2.61E+05,69.546,9.00E+05,232.77,3.01E+06,F
082619Abl_FH7,66,I,23624,86.511,164.68,56.001,19.881,4.70E+05,61.94,1.46E+06,303.67,7.17E+06,F
082619Abl_FH7,67,I,19774,195.34,445.58,53.602,20.141,3.98E+05,77.144,1.53E+06,251.86,4.98E+06,F
082619Abl_FH7,68,I,23080,289.65,462.74,57.006,20.191,4.66E+05,85.298,1.97E+06,209.67,4.84E+06,F
082619Abl_FH7,69,I,16578,499.12,241.76,57.185,20.481,3.40E+05,92.26,1.53E+06,233.94,3.88E+06,F
082619Abl_FH7,70,I,25618,42.024,284.57,60.881,19.947,5.11E+05,59.643,1.53E+06,297.23,7.61E+06,F
082619Abl_FH7,71,I,18633,337.43,51.909,56.769,20.344,3.79E+05,80.975,1.51E+06,254.45,4.74E+06,F
082619Abl_FH7,72,I,14175,415.77,84.219,60.437,20.408,2.89E+05,104.67,1.48E+06,189.78,2.69E+06,F
082619Abl_FH7,73,I,16934,127.46,103.17,63.464,19.897,3.37E+05,63.725,1.08E+06,192.93,3.27E+06,F
082619Abl_FH7,74,I,19866,367.02,446.36,60.631,20.388,4.05E+05,101.06,2.01E+06,166.99,3.32E+06,F
082619Abl_FH7,75,I,17208,56.055,225.94,65.486,19.856,3.42E+05,52.285,9.00E+05,243.62,4.19E+06,F
082619Abl_FH7,76,I,16928,459.12,372.97,62.022,20.272,3.43E+05,79.823,1.35E+06,226.81,3.84E+06,F
082619Abl_FH7,77,I,20903,470.33,153.79,63.875,20.377,4.26E+05,104.79,2.19E+06,216.45,4.52E+06,F
082619Abl_FH7,79,I,29613,239.29,64.786,70.648,20.196,5.98E+05,84.893,2.51E+06,337.81,1.00E+07,F
082619Abl_FH7,80,I,18846,155.66,397.5,69.543,19.868,3.74E+05,60.633,1.14E+06,236.72,4.46E+06,F
082619Abl_FH7,82,I,37837,103.21,345.74,73.977,19.657,7.44E+05,43.682,1.65E+06,288.48,1.09E+07,F
082619Abl_FH7,83,I,15813,472.43,279.48,75.068,20.047,3.17E+05,90.453,1.43E+06,368.57,5.83E+06,F
082619Abl_FH7,84,I,27440,118.12,150.52,78.109,19.695,5.40E+05,50.927,1.40E+06,233.51,6.41E+06,F
082619Abl_FH7,85,I,23533,430.14,154.26,80.798,19.911,4.69E+05,72.713,1.71E+06,402,9.46E+06,F
082619Abl_FH7,86,I,22926,387.62,386.07,82.586,19.93,4.57E+05,81.22,1.86E+06,377.52,8.66E+06,F
082619Abl_FH7,87,I,23721,230.35,412.14,83.298,19.671,4.67E+05,58.807,1.40E+06,379.84,9.01E+06,F
082619Abl_FH7,88,I,15636,430.61,319.33,84.575,19.925,3.12E+05,96.542,1.51E+06,351.99,5.50E+06,F
082619Abl_FH7,89,I,25377,338.27,114.38,87.155,19.83,5.03E+05,71.113,1.80E+06,430.88,1.09E+07,F
082619Abl_FH7,90,I,37749,120.46,241.13,87.166,19.609,7.40E+05,41.708,1.57E+06,208.01,7.85E+06,F
082619Abl_FH7,91,I,18683,231.5,117.24,88.335,19.77,3.69E+05,67.168,1.25E+06,323.94,6.05E+06,F
082619Abl_FH7,92,M,52026,390.49,258.52,93.665,19.897,1.04E+06,56.639,2.95E+06,336.68,1.75E+07,F
082619Abl_FH7,93,I,23929,330.39,354.49,92.756,19.888,4.76E+05,70.201,1.68E+06,319.37,7.64E+06,F
082619Abl_FH7,94,I,29433,241.63,354.27,93.533,19.803,5.83E+05,54.538,1.61E+06,339.64,1.00E+07,F
082619Abl_FH7,95,I,20318,242.95,161.84,96.369,19.863,4.04E+05,71.22,1.45E+06,403.04,8.19E+06,F
082619Abl_FH7,96,I,14634,338.94,208.72,97.963,20.19,2.95E+05,95.937,1.40E+06,316.19,4.63E+06,F
082619Abl_FH7,97,I,21746,237.44,285.5,97.468,19.856,4.32E+05,64.559,1.40E+06,395.54,8.60E+06,F
082619Abl_FH7,98,I,12845,319.82,284.4,98.843,19.988,2.57E+05,81.386,1.05E+06,333.79,4.29E+06,F
082619Abl_FH7,99,I,18116,246.22,222.82,98.062,19.942,3.61E+05,58.607,1.06E+06,464.45,8.41E+06,F
