Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
100719Abl_FL6,18,I,14065,74.793,326.92,15.791,24.621,3.46E+05,250.29,3.52E+06,432.24,6.08E+06,TE,F
100719Abl_FL6,19,I,12955,84.994,289.63,18.509,26.524,3.44E+05,254.62,3.30E+06,280.16,3.63E+06,DP,T
100719Abl_FL6,20,I,8922,139.71,226.31,18.218,46.815,4.18E+05,219.72,1.96E+06,364.82,3.26E+06,PRE,F
100719Abl_FL6,21,I,12527,138.73,332.3,21.445,23.547,2.95E+05,156.12,1.96E+06,368.1,4.61E+06,EPI,T
100719Abl_FL6,22,I,11214,62.853,243.3,23.136,36.401,4.08E+05,262.87,2.95E+06,397.61,4.46E+06,PRE,F
100719Abl_FL6,23,I,14645,289.03,97.412,24.017,24.068,3.52E+05,350.83,5.14E+06,407.55,5.97E+06,TE,F
100719Abl_FL6,24,I,11212,127.17,202.62,25.301,32.068,3.60E+05,246.63,2.77E+06,363.01,4.07E+06,DP,T
100719Abl_FL6,25,I,8429,96.499,236.88,26.249,24.897,2.10E+05,196.99,1.66E+06,353.18,2.98E+06,EPI,T
100719Abl_FL6,26,I,12049,184.48,432.3,29.503,22.236,2.68E+05,298.57,3.60E+06,426.85,5.14E+06,TE,F
100719Abl_FL6,27,I,12381,20.375,271.19,30.261,22.275,2.76E+05,277.59,3.44E+06,335.42,4.15E+06,TE,F
100719Abl_FL6,28,I,17808,105.48,348.5,30.646,28.036,4.99E+05,159.9,2.85E+06,348.37,6.20E+06,PRE,F
100719Abl_FL6,29,I,11403,81.576,188.76,29.287,29.945,3.41E+05,252.01,2.87E+06,383.93,4.38E+06,PRE,F
100719Abl_FL6,30,I,13301,240.27,64.654,31.27,24.897,3.31E+05,340.62,4.53E+06,276.1,3.67E+06,TE,F
100719Abl_FL6,31,I,12450,98.472,135.68,36.185,24.164,3.01E+05,300.05,3.74E+06,379.2,4.72E+06,TE,F
100719Abl_FL6,32,I,12266,425.26,123.6,38.456,23.156,2.84E+05,334.69,4.11E+06,341.63,4.19E+06,TE,F
100719Abl_FL6,33,I,14043,109.75,316.19,38.413,22.137,3.11E+05,112.07,1.57E+06,324.44,4.56E+06,EPI,T
100719Abl_FL6,34,I,10664,55.475,260.32,38.136,26.02,2.77E+05,171.93,1.83E+06,418.61,4.46E+06,PRE,F
100719Abl_FL6,35,I,10031,472.99,307.45,40.167,21.681,2.17E+05,193.95,1.95E+06,354.78,3.56E+06,TE,F
100719Abl_FL6,36,I,13354,73.611,212.73,40.455,23.317,3.11E+05,169.76,2.27E+06,301.74,4.03E+06,DP,T
100719Abl_FL6,38,I,13451,123.3,404.72,42.867,21.361,2.87E+05,153.8,2.07E+06,394.53,5.31E+06,TE,F
100719Abl_FL6,39,I,10506,94.374,273.1,42.563,22.274,2.34E+05,109.47,1.15E+06,293.44,3.08E+06,EPI,T
100719Abl_FL6,40,I,8965,410.55,446.1,43.633,22.224,1.99E+05,240.17,2.15E+06,277.11,2.48E+06,TE,F
100719Abl_FL6,41,I,8829,287.68,487.99,45.453,21.782,1.92E+05,210.81,1.86E+06,385.92,3.41E+06,TE,F
100719Abl_FL6,42,I,10728,56.425,189.24,48.801,21.809,2.34E+05,165.93,1.78E+06,277.55,2.98E+06,TE,F
100719Abl_FL6,43,I,8926,464.91,374.89,52.528,21.918,1.96E+05,170.78,1.52E+06,415.03,3.70E+06,TE,F
100719Abl_FL6,44,I,19381,78.75,331.86,52.331,20.789,4.03E+05,100.29,1.94E+06,274.19,5.31E+06,TE,F
100719Abl_FL6,45,I,15319,57.719,247.51,54.318,21.493,3.29E+05,126.23,1.93E+06,314.73,4.82E+06,TE,F
100719Abl_FL6,46,I,9443,334.3,48.471,54.097,22.471,2.12E+05,271.96,2.57E+06,263.01,2.48E+06,TE,F
100719Abl_FL6,47,I,13526,83.938,141.81,52.865,21.537,2.91E+05,159.84,2.16E+06,332.78,4.50E+06,TE,F
100719Abl_FL6,48,I,21868,111.78,386.02,56.144,20.806,4.55E+05,101.03,2.21E+06,293.76,6.42E+06,TE,F
100719Abl_FL6,49,I,10023,182.53,48.739,60.043,22.357,2.24E+05,265.18,2.66E+06,241.88,2.42E+06,TE,F
100719Abl_FL6,50,I,16693,472.16,244.28,60.355,21.375,3.57E+05,164.24,2.74E+06,259.03,4.32E+06,TE,F
100719Abl_FL6,51,M,7642,65.714,308.72,60.999,21.184,1.62E+05,83.463,6.38E+05,278.48,2.13E+06,TE,F
100719Abl_FL6,52,I,9228,418.49,456.42,59.628,21.623,2.00E+05,155.9,1.44E+06,286.47,2.64E+06,TE,F
100719Abl_FL6,53,I,9959,318.92,488.33,60.084,21.581,2.15E+05,192.91,1.92E+06,293.13,2.92E+06,TE,F
100719Abl_FL6,54,I,18969,182.66,449.37,62.716,21.421,4.06E+05,137.58,2.61E+06,236.78,4.49E+06,TE,F
100719Abl_FL6,55,M,3044,60.426,269.34,62.954,21.655,65919,92.579,2.82E+05,274.41,8.35E+05,TE,F
100719Abl_FL6,56,I,16915,382.68,93.397,66.266,21.602,3.65E+05,137.38,2.32E+06,276.06,4.67E+06,TE,F
100719Abl_FL6,57,I,10166,457.35,387.84,65.862,21.405,2.18E+05,154.61,1.57E+06,231.53,2.35E+06,TE,F
100719Abl_FL6,58,I,4297,91.076,341.02,67.388,21.293,91497,46.28,1.99E+05,272.89,1.17E+06,TE,F
100719Abl_FL6,59,I,32559,92.958,204.03,78.945,20.622,6.71E+05,74.132,2.41E+06,320.03,1.04E+07,TE,F
100719Abl_FL6,60,I,16359,394.64,151.98,78.639,21.072,3.45E+05,125.49,2.05E+06,356.86,5.84E+06,TE,F
100719Abl_FL6,61,I,18287,370.34,429.39,81.25,21.293,3.89E+05,122.89,2.25E+06,357.04,6.53E+06,TE,F
100719Abl_FL6,62,I,19928,175.51,107.91,81.757,20.675,4.12E+05,99.311,1.98E+06,463.41,9.23E+06,TE,F
100719Abl_FL6,63,I,11875,428.55,322.88,83.817,21.091,2.50E+05,141,1.67E+06,352.41,4.18E+06,TE,F
100719Abl_FL6,64,I,26246,304.45,116.47,86.585,20.701,5.43E+05,85.736,2.25E+06,324.87,8.53E+06,TE,F
100719Abl_FL6,65,I,26891,144.83,316.81,85.822,20.619,5.54E+05,75.811,2.04E+06,239.62,6.44E+06,TE,F
100719Abl_FL6,66,I,24087,249.57,416,85.679,21.094,5.08E+05,102.12,2.46E+06,408.5,9.84E+06,TE,F
100719Abl_FL6,67,I,24957,348.48,240.17,95.202,20.811,5.19E+05,106.63,2.66E+06,432.65,1.08E+07,TE,F
100719Abl_FL6,68,M,22900,228.26,325.85,95.194,20.634,4.73E+05,49.154,1.13E+06,434.88,9.96E+06,TE,F
100719Abl_FL6,69,I,23762,333.73,342.45,95.853,20.899,4.97E+05,91.757,2.18E+06,323.68,7.69E+06,TE,F
100719Abl_FL6,72,I,8606,251.64,212.58,97.887,21.097,1.82E+05,151.85,1.31E+06,424.83,3.66E+06,TE,F
