Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum
010319Abl_EG7,57,I,16831,336.31,433.2,43.585,17.795,3.00E+05,31.069,5.23E+05,183.23,3.08E+06
010319Abl_EG7,58,I,21844,148.76,114.39,45.263,17.751,3.88E+05,40.684,8.89E+05,179.08,3.91E+06
010319Abl_EG7,59,I,16167,139.25,204.53,44.322,17.495,2.83E+05,31.294,5.06E+05,191.5,3.10E+06
010319Abl_EG7,59.2,M,16167,139.25,204.53,47,17.685,,31.492,,234.195,
010319Abl_EG7,61,I,11787,375.35,75.33,46.523,17.887,2.11E+05,37.836,4.46E+05,189.9,2.24E+06
010319Abl_EG7,62,I,11979,78.843,189.21,46.173,18.941,2.27E+05,34.25,4.10E+05,163.19,1.95E+06
010319Abl_EG7,63,I,30822,464.17,300.6,46.802,17.648,5.44E+05,35.824,1.10E+06,186.76,5.76E+06
010319Abl_EG7,64,I,16335,69.746,346.29,48.459,17.643,2.88E+05,35.238,5.76E+05,187.18,3.06E+06
010319Abl_EG7,65,I,21619,122.99,383.42,52.104,17.64,3.81E+05,35.076,7.58E+05,188.9,4.08E+06
010319Abl_EG7,66,I,7694,177.36,418.27,47.734,17.674,1.36E+05,32.53,2.50E+05,211.22,1.63E+06
010319Abl_EG7,67,I,24495,310.91,64.657,49.225,17.819,4.36E+05,38.162,9.35E+05,165.61,4.06E+06
010319Abl_EG7,68,I,19874,427.38,358.66,52.419,17.831,3.54E+05,30.152,5.99E+05,140.17,2.79E+06
010319Abl_EG7,69,I,23770,97.815,189.82,55.171,17.903,4.26E+05,33.931,8.07E+05,146.31,3.48E+06
010319Abl_EG7,70,I,20948,78.31,282.65,55.794,19.197,4.02E+05,71.145,1.49E+06,197.22,4.13E+06
010319Abl_EG7,71,I,18781,374.62,398.37,55.561,17.724,3.33E+05,30.232,5.68E+05,118.85,2.23E+06
010319Abl_EG7,72,I,18458,254.48,435.47,55.416,17.606,3.25E+05,30.604,5.65E+05,155.19,2.86E+06
010319Abl_EG7,73,I,21648,389.38,103.11,60.214,17.812,3.86E+05,42.529,9.21E+05,169.91,3.68E+06
010319Abl_EG7,74,I,28502,444.29,168.52,59.426,17.736,5.06E+05,49.643,1.41E+06,206.61,5.89E+06
010319Abl_EG7,75,I,5536,128.8,328.22,53.504,17.566,97243,32.113,1.78E+05,210.34,1.16E+06
010319Abl_EG7,76,I,18231,158.88,132.44,61.065,17.574,3.20E+05,31.699,5.78E+05,210.1,3.83E+06
010319Abl_EG7,77,I,17930,463.67,245.82,59.869,17.779,3.19E+05,65.631,1.18E+06,145.8,2.61E+06
010319Abl_EG7,78,I,25374,241.57,85.448,63.815,17.593,4.46E+05,37.748,9.58E+05,202.67,5.14E+06
010319Abl_EG7,79,I,152,129.46,318.1,60.717,18.171,2762,35.493,5395,172.01,26146
010319Abl_EG7,80,I,9690,399.88,345.46,63.79,17.67,1.71E+05,30.401,2.95E+05,279.96,2.71E+06
010319Abl_EG7,81,I,18948,309.44,97.092,66.829,17.71,3.36E+05,49.004,9.29E+05,261.71,4.96E+06
010319Abl_EG7,82,I,25776,280.17,400.25,68.034,17.545,4.52E+05,30.949,7.98E+05,262.69,6.77E+06
010319Abl_EG7,82.2,I,25776,280.17,400.25,72,17.417,,29.552,,209.178,
010319Abl_EG7,83,I,18836,360.94,112.44,68.986,17.631,3.32E+05,49.015,9.23E+05,292.94,5.52E+06
010319Abl_EG7,84,I,12833,118.89,257.63,66.331,17.561,2.25E+05,31.528,4.05E+05,194.31,2.49E+06
010319Abl_EG7,85,I,17323,410.38,277.13,70.397,17.53,3.04E+05,33.624,5.82E+05,278.95,4.83E+06
010319Abl_EG7,86,I,21171,416.73,190.22,69.989,17.795,3.77E+05,61.153,1.29E+06,277.29,5.87E+06
010319Abl_EG7,87,I,24874,356.43,166.79,77.006,17.69,4.40E+05,49.181,1.22E+06,259.16,6.45E+06
010319Abl_EG7,88,I,16398,353.95,323.71,75.282,17.544,2.88E+05,30.898,5.07E+05,296.22,4.86E+06
010319Abl_EG7,89,I,21976,288.42,163.62,78.912,17.612,3.87E+05,32.185,7.07E+05,231.33,5.08E+06
010319Abl_EG7,90,I,20624,196.08,206.69,79.562,17.519,3.61E+05,30.901,6.37E+05,214.83,4.43E+06
010319Abl_EG7,91,I,18578,363.36,234.38,79.849,17.707,3.29E+05,32.412,6.02E+05,258.92,4.81E+06
010319Abl_EG7,92,I,11669,237.75,292.39,81.392,17.55,2.05E+05,31.808,3.71E+05,262.72,3.07E+06
010319Abl_EG7,93,I,11835,306.66,234.97,82.662,17.665,2.09E+05,34.243,4.05E+05,229.91,2.72E+06
