"Embryo_ID","Identity.hc","lin.count","Litter","Experiment","Treatment","Embryo_size","TE_ICM","Cellcount","icm.count","H_genotype","D_genotype","t0.donor","donor.end","cell_type","lin.type","pc.lin"
"030217Xim_WT_AM1","DN",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","host",1,100
"030217Xim_WT_AM1","DN",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"030217Xim_WT_AM1","DP",7,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","host",6,85.7142857142857
"030217Xim_WT_AM1","DP",7,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","donor",1,14.2857142857143
"030217Xim_WT_AM1","EPI",2,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","donor",1,50
"030217Xim_WT_AM1","EPI",2,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","host",1,50
"030217Xim_WT_AM1","EPI.lo",9,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","donor",5,55.5555555555556
"030217Xim_WT_AM1","EPI.lo",9,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","host",4,44.4444444444444
"030217Xim_WT_AM1","PRE",17,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","donor",12,70.5882352941177
"030217Xim_WT_AM1","PRE",17,"AM","030217Xim_WT_AM","Chimera","Double","ICM",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","host",5,29.4117647058824
"030217Xim_WT_AM1","TE",132,"AM","030217Xim_WT_AM","Chimera","Double","TE",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","donor",62,46.969696969697
"030217Xim_WT_AM1","TE",132,"AM","030217Xim_WT_AM","Chimera","Double","TE",168,36,"wt","CAG:H2B-GFP",50,"[40,60)","host",70,53.030303030303
"030217Xim_WT_AM2","DP",8,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","donor",2,25
"030217Xim_WT_AM2","DP",8,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","host",6,75
"030217Xim_WT_AM2","EPI",2,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","donor",0,0
"030217Xim_WT_AM2","EPI",2,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","host",2,100
"030217Xim_WT_AM2","EPI.lo",12,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","donor",4,33.3333333333333
"030217Xim_WT_AM2","EPI.lo",12,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","host",8,66.6666666666667
"030217Xim_WT_AM2","PRE",4,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","donor",1,25
"030217Xim_WT_AM2","PRE",4,"AM","030217Xim_WT_AM","Chimera","Double","ICM",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","host",3,75
"030217Xim_WT_AM2","TE",108,"AM","030217Xim_WT_AM","Chimera","Double","TE",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","host",73,67.5925925925926
"030217Xim_WT_AM2","TE",108,"AM","030217Xim_WT_AM","Chimera","Double","TE",134,26,"wt","CAG:H2B-GFP",50,"[20,40)","donor",35,32.4074074074074
"030217Xim_WT_AM3","DP",2,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","host",0,0
"030217Xim_WT_AM3","DP",2,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","donor",2,100
"030217Xim_WT_AM3","EPI",17,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","host",11,64.7058823529412
"030217Xim_WT_AM3","EPI",17,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","donor",6,35.2941176470588
"030217Xim_WT_AM3","EPI.lo",12,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","donor",8,66.6666666666667
"030217Xim_WT_AM3","EPI.lo",12,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","host",4,33.3333333333333
"030217Xim_WT_AM3","PRE",8,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","donor",3,37.5
"030217Xim_WT_AM3","PRE",8,"AM","030217Xim_WT_AM","Chimera","Double","ICM",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","host",5,62.5
"030217Xim_WT_AM3","TE",132,"AM","030217Xim_WT_AM","Chimera","Double","TE",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","donor",66,50
"030217Xim_WT_AM3","TE",132,"AM","030217Xim_WT_AM","Chimera","Double","TE",171,39,"wt","CAG:H2B-GFP",50,"[40,60)","host",66,50
"030217Xim_WT_AM4","DP",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","host",0,0
"030217Xim_WT_AM4","DP",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","donor",1,100
"030217Xim_WT_AM4","EPI",18,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","host",12,66.6666666666667
"030217Xim_WT_AM4","EPI",18,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","donor",6,33.3333333333333
"030217Xim_WT_AM4","EPI.lo",3,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"030217Xim_WT_AM4","EPI.lo",3,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","host",3,100
"030217Xim_WT_AM4","PRE",22,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","host",9,40.9090909090909
"030217Xim_WT_AM4","PRE",22,"AM","030217Xim_WT_AM","Chimera","Double","ICM",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","donor",13,59.0909090909091
"030217Xim_WT_AM4","TE",148,"AM","030217Xim_WT_AM","Chimera","Double","TE",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","host",52,35.1351351351351
"030217Xim_WT_AM4","TE",148,"AM","030217Xim_WT_AM","Chimera","Double","TE",192,44,"wt","CAG:H2B-GFP",50,"[40,60)","donor",96,64.8648648648649
"030217Xim_WT_AM5","DN",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","donor",0,0
"030217Xim_WT_AM5","DN",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","host",1,100
"030217Xim_WT_AM5","DP",5,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","donor",3,60
"030217Xim_WT_AM5","DP",5,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","host",2,40
"030217Xim_WT_AM5","EPI",21,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","host",4,19.047619047619
"030217Xim_WT_AM5","EPI",21,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","donor",17,80.9523809523809
"030217Xim_WT_AM5","EPI.lo",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","host",0,0
"030217Xim_WT_AM5","EPI.lo",1,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","donor",1,100
"030217Xim_WT_AM5","PRE",15,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","donor",4,26.6666666666667
"030217Xim_WT_AM5","PRE",15,"AM","030217Xim_WT_AM","Chimera","Double","ICM",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","host",11,73.3333333333333
"030217Xim_WT_AM5","TE",138,"AM","030217Xim_WT_AM","Chimera","Double","TE",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","donor",66,47.8260869565217
"030217Xim_WT_AM5","TE",138,"AM","030217Xim_WT_AM","Chimera","Double","TE",181,43,"wt","CAG:H2B-GFP",50,"[40,60)","host",72,52.1739130434783
"030217Xim_WT_AM6","EPI",6,"AM","030217Xim_WT_AM","Chimera","Double","ICM",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","donor",0,0
"030217Xim_WT_AM6","EPI",6,"AM","030217Xim_WT_AM","Chimera","Double","ICM",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","host",6,100
"030217Xim_WT_AM6","EPI.lo",6,"AM","030217Xim_WT_AM","Chimera","Double","ICM",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","host",5,83.3333333333333
"030217Xim_WT_AM6","EPI.lo",6,"AM","030217Xim_WT_AM","Chimera","Double","ICM",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","donor",1,16.6666666666667
"030217Xim_WT_AM6","PRE",19,"AM","030217Xim_WT_AM","Chimera","Double","ICM",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","host",16,84.2105263157895
"030217Xim_WT_AM6","PRE",19,"AM","030217Xim_WT_AM","Chimera","Double","ICM",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","donor",3,15.7894736842105
"030217Xim_WT_AM6","TE",139,"AM","030217Xim_WT_AM","Chimera","Double","TE",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","donor",48,34.5323741007194
"030217Xim_WT_AM6","TE",139,"AM","030217Xim_WT_AM","Chimera","Double","TE",170,31,"wt","CAG:H2B-GFP",50,"[0,20)","host",91,65.4676258992806
"030217Xim_WT_AM7","DP",9,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","donor",0,0
"030217Xim_WT_AM7","DP",9,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","host",9,100
"030217Xim_WT_AM7","EPI",6,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","host",6,100
"030217Xim_WT_AM7","EPI",6,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","donor",0,0
"030217Xim_WT_AM7","EPI.lo",4,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","host",4,100
"030217Xim_WT_AM7","EPI.lo",4,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","donor",0,0
"030217Xim_WT_AM7","PRE",1,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","host",1,100
"030217Xim_WT_AM7","PRE",1,"AM","030217Xim_WT_AM","Control","Single","ICM",81,20,"wt",NA,0,"[0,20)","donor",0,0
"030217Xim_WT_AM7","TE",61,"AM","030217Xim_WT_AM","Control","Single","TE",81,20,"wt",NA,0,"[0,20)","donor",0,0
"030217Xim_WT_AM7","TE",61,"AM","030217Xim_WT_AM","Control","Single","TE",81,20,"wt",NA,0,"[0,20)","host",61,100
"031818Xim_WT_AN1","DP",9,"AN","031818Xim_WT_AN","Chimera","Single","ICM",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","donor",9,100
"031818Xim_WT_AN1","DP",9,"AN","031818Xim_WT_AN","Chimera","Single","ICM",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN1","EPI",9,"AN","031818Xim_WT_AN","Chimera","Single","ICM",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN1","EPI",9,"AN","031818Xim_WT_AN","Chimera","Single","ICM",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","donor",9,100
"031818Xim_WT_AN1","PRE",2,"AN","031818Xim_WT_AN","Chimera","Single","ICM",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","donor",2,100
"031818Xim_WT_AN1","PRE",2,"AN","031818Xim_WT_AN","Chimera","Single","ICM",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN1","TE",84,"AN","031818Xim_WT_AN","Chimera","Single","TE",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","donor",64,76.1904761904762
"031818Xim_WT_AN1","TE",84,"AN","031818Xim_WT_AN","Chimera","Single","TE",104,20,"wt","CAG:H2B-GFP",75,"[80,100]","host",20,23.8095238095238
"031818Xim_WT_AN10","EPI",7,"AN","031818Xim_WT_AN","Chimera","Single","ICM",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","donor",5,71.4285714285714
"031818Xim_WT_AN10","EPI",7,"AN","031818Xim_WT_AN","Chimera","Single","ICM",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","host",2,28.5714285714286
"031818Xim_WT_AN10","EPI.lo",2,"AN","031818Xim_WT_AN","Chimera","Single","ICM",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","donor",2,100
"031818Xim_WT_AN10","EPI.lo",2,"AN","031818Xim_WT_AN","Chimera","Single","ICM",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","host",0,0
"031818Xim_WT_AN10","PRE",5,"AN","031818Xim_WT_AN","Chimera","Single","ICM",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","donor",2,40
"031818Xim_WT_AN10","PRE",5,"AN","031818Xim_WT_AN","Chimera","Single","ICM",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","host",3,60
"031818Xim_WT_AN10","TE",85,"AN","031818Xim_WT_AN","Chimera","Single","TE",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","donor",56,65.8823529411765
"031818Xim_WT_AN10","TE",85,"AN","031818Xim_WT_AN","Chimera","Single","TE",99,14,"wt","CAG:H2B-GFP",75,"[60,80)","host",29,34.1176470588235
"031818Xim_WT_AN11","DP",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","host",1,100
"031818Xim_WT_AN11","DP",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","donor",0,0
"031818Xim_WT_AN11","EPI",7,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","host",3,42.8571428571429
"031818Xim_WT_AN11","EPI",7,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","donor",4,57.1428571428571
"031818Xim_WT_AN11","EPI.lo",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","donor",1,100
"031818Xim_WT_AN11","EPI.lo",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","host",0,0
"031818Xim_WT_AN11","PRE",8,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","host",4,50
"031818Xim_WT_AN11","PRE",8,"AN","031818Xim_WT_AN","Chimera","Single","ICM",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","donor",4,50
"031818Xim_WT_AN11","TE",118,"AN","031818Xim_WT_AN","Chimera","Single","TE",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","donor",94,79.6610169491525
"031818Xim_WT_AN11","TE",118,"AN","031818Xim_WT_AN","Chimera","Single","TE",135,17,"wt","CAG:H2B-GFP",75,"[40,60)","host",24,20.3389830508475
"031818Xim_WT_AN12","DP",3,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN12","DP",3,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","donor",3,100
"031818Xim_WT_AN12","EPI",6,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","donor",6,100
"031818Xim_WT_AN12","EPI",6,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN12","PRE",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","donor",1,100
"031818Xim_WT_AN12","PRE",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN12","TE",96,"AN","031818Xim_WT_AN","Chimera","Single","TE",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","donor",77,80.2083333333333
"031818Xim_WT_AN12","TE",96,"AN","031818Xim_WT_AN","Chimera","Single","TE",106,10,"wt","CAG:H2B-GFP",75,"[80,100]","host",19,19.7916666666667
"031818Xim_WT_AN13","DP",6,"AN","031818Xim_WT_AN","Chimera","Single","ICM",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","donor",6,100
"031818Xim_WT_AN13","DP",6,"AN","031818Xim_WT_AN","Chimera","Single","ICM",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN13","EPI",9,"AN","031818Xim_WT_AN","Chimera","Single","ICM",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN13","EPI",9,"AN","031818Xim_WT_AN","Chimera","Single","ICM",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","donor",9,100
"031818Xim_WT_AN13","EPI.lo",2,"AN","031818Xim_WT_AN","Chimera","Single","ICM",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","donor",2,100
"031818Xim_WT_AN13","EPI.lo",2,"AN","031818Xim_WT_AN","Chimera","Single","ICM",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN13","TE",81,"AN","031818Xim_WT_AN","Chimera","Single","TE",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","donor",66,81.4814814814815
"031818Xim_WT_AN13","TE",81,"AN","031818Xim_WT_AN","Chimera","Single","TE",98,17,"wt","CAG:H2B-GFP",75,"[80,100]","host",15,18.5185185185185
"031818Xim_WT_AN14","EPI",3,"AN","031818Xim_WT_AN","Control","Single","ICM",132,23,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN14","EPI",3,"AN","031818Xim_WT_AN","Control","Single","ICM",132,23,"wt",NA,0,"[0,20)","host",3,100
"031818Xim_WT_AN14","EPI.lo",7,"AN","031818Xim_WT_AN","Control","Single","ICM",132,23,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN14","EPI.lo",7,"AN","031818Xim_WT_AN","Control","Single","ICM",132,23,"wt",NA,0,"[0,20)","host",7,100
"031818Xim_WT_AN14","PRE",13,"AN","031818Xim_WT_AN","Control","Single","ICM",132,23,"wt",NA,0,"[0,20)","host",13,100
"031818Xim_WT_AN14","PRE",13,"AN","031818Xim_WT_AN","Control","Single","ICM",132,23,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN14","TE",109,"AN","031818Xim_WT_AN","Control","Single","TE",132,23,"wt",NA,0,"[0,20)","host",109,100
"031818Xim_WT_AN14","TE",109,"AN","031818Xim_WT_AN","Control","Single","TE",132,23,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN15","DN",1,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN15","DN",1,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","host",1,100
"031818Xim_WT_AN15","DP",2,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","host",2,100
"031818Xim_WT_AN15","DP",2,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN15","EPI",4,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN15","EPI",4,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","host",4,100
"031818Xim_WT_AN15","PRE",8,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","host",8,100
"031818Xim_WT_AN15","PRE",8,"AN","031818Xim_WT_AN","Control","Single","ICM",113,15,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN15","TE",98,"AN","031818Xim_WT_AN","Control","Single","TE",113,15,"wt",NA,0,"[0,20)","host",98,100
"031818Xim_WT_AN15","TE",98,"AN","031818Xim_WT_AN","Control","Single","TE",113,15,"wt",NA,0,"[0,20)","donor",0,0
"031818Xim_WT_AN2","DP",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","host",0,0
"031818Xim_WT_AN2","DP",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","donor",1,100
"031818Xim_WT_AN2","EPI",4,"AN","031818Xim_WT_AN","Chimera","Single","ICM",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","donor",4,100
"031818Xim_WT_AN2","EPI",4,"AN","031818Xim_WT_AN","Chimera","Single","ICM",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","host",0,0
"031818Xim_WT_AN2","PRE",5,"AN","031818Xim_WT_AN","Chimera","Single","ICM",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","donor",2,40
"031818Xim_WT_AN2","PRE",5,"AN","031818Xim_WT_AN","Chimera","Single","ICM",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","host",3,60
"031818Xim_WT_AN2","TE",79,"AN","031818Xim_WT_AN","Chimera","Single","TE",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","donor",56,70.8860759493671
"031818Xim_WT_AN2","TE",79,"AN","031818Xim_WT_AN","Chimera","Single","TE",89,10,"wt","CAG:H2B-GFP",75,"[60,80)","host",23,29.1139240506329
"031818Xim_WT_AN3","DP",6,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","donor",6,100
"031818Xim_WT_AN3","DP",6,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN3","EPI",3,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN3","EPI",3,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","donor",3,100
"031818Xim_WT_AN3","EPI.lo",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN3","EPI.lo",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","donor",1,100
"031818Xim_WT_AN3","PRE",3,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN3","PRE",3,"AN","031818Xim_WT_AN","Chimera","Single","ICM",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","donor",3,100
"031818Xim_WT_AN3","TE",68,"AN","031818Xim_WT_AN","Chimera","Single","TE",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","host",2,2.94117647058824
"031818Xim_WT_AN3","TE",68,"AN","031818Xim_WT_AN","Chimera","Single","TE",81,13,"wt","CAG:H2B-GFP",75,"[80,100]","donor",66,97.0588235294118
"031818Xim_WT_AN4","DP",10,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","donor",5,50
"031818Xim_WT_AN4","DP",10,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","host",5,50
"031818Xim_WT_AN4","EPI",7,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","donor",6,85.7142857142857
"031818Xim_WT_AN4","EPI",7,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","host",1,14.2857142857143
"031818Xim_WT_AN4","PRE",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","host",0,0
"031818Xim_WT_AN4","PRE",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","donor",1,100
"031818Xim_WT_AN4","TE",88,"AN","031818Xim_WT_AN","Chimera","Single","TE",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","host",26,29.5454545454545
"031818Xim_WT_AN4","TE",88,"AN","031818Xim_WT_AN","Chimera","Single","TE",106,18,"wt","CAG:H2B-GFP",75,"[60,80)","donor",62,70.4545454545455
"031818Xim_WT_AN5","DP",12,"AN","031818Xim_WT_AN","Chimera","Single","ICM",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","donor",12,100
"031818Xim_WT_AN5","DP",12,"AN","031818Xim_WT_AN","Chimera","Single","ICM",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN5","EPI",8,"AN","031818Xim_WT_AN","Chimera","Single","ICM",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","donor",8,100
"031818Xim_WT_AN5","EPI",8,"AN","031818Xim_WT_AN","Chimera","Single","ICM",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN5","PRE",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","host",0,0
"031818Xim_WT_AN5","PRE",1,"AN","031818Xim_WT_AN","Chimera","Single","ICM",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","donor",1,100
"031818Xim_WT_AN5","TE",61,"AN","031818Xim_WT_AN","Chimera","Single","TE",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","host",13,21.3114754098361
"031818Xim_WT_AN5","TE",61,"AN","031818Xim_WT_AN","Chimera","Single","TE",82,21,"wt","CAG:H2B-GFP",75,"[80,100]","donor",48,78.6885245901639
