"Experiment","Litter","Embryo_ID","Exp_date","Img_date","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity.hc","count","pc.icm"
"102918G6NG_AM","AM","102918G6NG_AM8",20181029,20181102,62,"ICM","Littermate","32_64","CD1/mixed","Gata6","wt","Nanog","het",26,65,"PRE",1,3.84615384615385
"103018G6NG_AN","AN","103018G6NG_AN1",20181030,20181101,130,"ICM","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",35,133,"PRE",23,65.7142857142857
"103018G6NG_AN","AN","103018G6NG_AN2",20181030,20181101,147,"ICM","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",51,133,"PRE",32,62.7450980392157
"103018G6NG_AN","AN","103018G6NG_AN3",20181030,20181101,133,"ICM","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","het",36,133,"PRE",23,63.8888888888889
"103018G6NG_AN","AN","103018G6NG_AN4",20181030,20181101,118,"ICM","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","wt",35,133,"PRE",17,48.5714285714286
"103018G6NG_AN","AN","103018G6NG_AN5",20181030,20181101,152,"ICM","Littermate",">150","CD1/mixed","Gata6","wt","Nanog","het",59,133,"PRE",41,69.4915254237288
"111017G6G4_N","N","111017G6G4_N1",20171110,20171116,159,"ICM","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","het",62,169,"PRE",54,87.0967741935484
"111017G6G4_N","N","111017G6G4_N2",20171110,20171116,155,"ICM","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","wt",48,169,"PRE",28,58.3333333333333
"111017G6G4_N","N","111017G6G4_N3",20171110,20171116,177,"ICM","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",74,169,"PRE",46,62.1621621621622
"111017G6G4_N","N","111017G6G4_N4",20171110,20171116,169,"ICM","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","het",69,169,"PRE",46,66.6666666666667
"111017G6G4_N","N","111017G6G4_N5",20171110,20171116,166,"ICM","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",61,169,"PRE",24,39.344262295082
"111017G6G4_N","N","111017G6G4_N6",20171110,20171116,178,"ICM","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",74,169,"PRE",40,54.0540540540541
"121118G6NG_AO","AO","121118G6NG_AO1",20181211,20181213,154,"ICM","Littermate",">150","CD1/mixed","Gata6","wt","Nanog","het",54,154,"PRE",34,62.962962962963
"121118G6NG_AO","AO","121118G6NG_AO2",20181211,20181213,107,"ICM","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","wt",30,154,"PRE",9,30
"121118G6NG_AO","AO","121118G6NG_AO4",20181211,20181213,154,"ICM","Littermate",">150","CD1/mixed","Gata6","het","Nanog","het",55,154,"PRE",30,54.5454545454545
"121118G6NG_AP","AP","121118G6NG_AP1",20181211,20181213,144,"ICM","Littermate","120_150","CD1/mixed","Gata6","het","Nanog","het",44,143,"PRE",22,50
"121118G6NG_AP","AP","121118G6NG_AP2",20181211,20181213,153,"ICM","Littermate",">150","CD1/mixed","Gata6","wt","Nanog","het",49,143,"PRE",29,59.1836734693878
"121118G6NG_AP","AP","121118G6NG_AP3",20181211,20181213,143,"ICM","Littermate","120_150","CD1/mixed","Gata6","het","Nanog","wt",43,143,"PRE",19,44.1860465116279
"121118G6NG_AP","AP","121118G6NG_AP4",20181211,20181213,133,"ICM","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",53,143,"PRE",28,52.8301886792453
"121118G6NG_AP","AP","121118G6NG_AP5",20181211,20181213,134,"ICM","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","het",25,143,"PRE",16,64
"121118G6NG_AP","AP","121118G6NG_AP6",20181211,20181213,129,"ICM","Littermate","120_150","CD1/mixed","Gata6","het","Nanog","het",21,143,"PRE",11,52.3809523809524
"122017G6G4_O","O","122017G6G4_O1",20171220,20171222,146,"ICM","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","het",48,171,"PRE",34,70.8333333333333
"122017G6G4_O","O","122017G6G4_O3",20171220,20171222,171,"ICM","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",53,171,"PRE",25,47.1698113207547
"011618G6G4_P","P","011618G6G4_P1",20180116,20180124,138,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","ko",50,125,"TE",88,176
"011618G6G4_P","P","011618G6G4_P2",20180116,20180124,104,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Gata4","het",26,125,"TE",78,300
"011618G6G4_P","P","011618G6G4_P3",20180116,20180124,104,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","ko",30,125,"TE",74,246.666666666667
"011618G6G4_P","P","011618G6G4_P4",20180116,20180124,125,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Gata4","het",39,125,"TE",86,220.512820512821
"021618G6G4_R","R","021618G6G4_R1",20180216,20180305,195,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","ko",84,195,"TE",111,132.142857142857
"021618G6G4_R","R","021618G6G4_R2",20180216,20180305,174,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","ko",70,195,"TE",104,148.571428571429
"022618G6G4_S","S","022618G6G4_S1",20180226,20180305,188,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","ko",59,216,"TE",129,218.64406779661
"022618G6G4_S","S","022618G6G4_S2",20180226,20180305,220,"TE","Littermate",">150","CD1/mixed","Gata6","mosaic","Gata4","het",81,216,"TE",139,171.604938271605
"022618G6G4_S","S","022618G6G4_S3",20180226,20180305,197,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",78,216,"TE",119,152.564102564103
"022618G6G4_S","S","022618G6G4_S4",20180226,20180305,216,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","ko",100,216,"TE",116,116
"042117G6G4_B","B","042117G6G4_B1",20170421,20170511,147,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","wt",38,147,"TE",109,286.842105263158
"042117G6G4_B","B","042117G6G4_B2",20170421,20170511,196,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","mosaic",20,147,"TE",176,880
"042117G6G4_B","B","042117G6G4_B3",20170421,20170511,130,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","wt",19,147,"TE",111,584.210526315789
"042117G6G4_B","B","042117G6G4_B4",20170421,20170511,180,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","mosaic",30,147,"TE",150,500
"042117G6G4_B","B","042117G6G4_B5",20170421,20170511,61,"TE","Littermate","32_64","CD1/mixed","Gata6","het","Gata4","het",16,147,"TE",45,281.25
"042117G6G4_B","B","042117G6G4_B6",20170421,20170511,145,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","het",36,147,"TE",109,302.777777777778
"042117G6G4_B","B","042117G6G4_B7",20170421,20170511,81,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Gata4","het",11,147,"TE",70,636.363636363636
"042117G6G4_C","C","042117G6G4_C1",20170421,20170511,103,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",23,99,"TE",80,347.826086956522
"042117G6G4_C","C","042117G6G4_C2",20170421,20170511,105,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Gata4","wt",25,99,"TE",80,320
"042117G6G4_C","C","042117G6G4_C3",20170421,20170511,104,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",20,99,"TE",84,420
"042117G6G4_C","C","042117G6G4_C4",20170421,20170511,91,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Gata4","het",18,99,"TE",73,405.555555555556
"042117G6G4_C","C","042117G6G4_C5",20170421,20170511,90,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",24,99,"TE",66,275
"042117G6G4_C","C","042117G6G4_C6",20170421,20170511,90,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",15,99,"TE",75,500
"042117G6G4_C","C","042117G6G4_C7",20170421,20170511,99,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","wt",20,99,"TE",79,395
"050217G6G4_D","D","050217G6G4_D1",20170502,20170511,98,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","mosaic",30,99,"TE",68,226.666666666667
"050217G6G4_D","D","050217G6G4_D2",20170502,20170511,99,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","wt",19,99,"TE",80,421.052631578947
"050217G6G4_D","D","050217G6G4_D3",20170502,20170511,93,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Gata4","wt",33,99,"TE",60,181.818181818182
"050217G6G4_D","D","050217G6G4_D4",20170502,20170511,93,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Gata4","mosaic",29,99,"TE",64,220.689655172414
"050217G6G4_D","D","050217G6G4_D5",20170502,20170511,107,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Gata4","het",35,99,"TE",72,205.714285714286
"050217G6G4_D","D","050217G6G4_D6",20170502,20170511,104,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Gata4","mosaic",20,99,"TE",84,420
"050217G6G4_D","D","050217G6G4_D7",20170502,20170511,91,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",26,99,"TE",65,250
"050217G6G4_D","D","050217G6G4_D8",20170502,20170511,102,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",31,99,"TE",71,229.032258064516
"052317G6G4_E","E","052317G6G4_E1",20170523,20170531,113,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",34,132,"TE",79,232.352941176471
"052317G6G4_E","E","052317G6G4_E3",20170523,20170531,125,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","het",43,132,"TE",82,190.697674418605
"052317G6G4_E","E","052317G6G4_E4",20170523,20170531,132,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Gata4","wt",28,132,"TE",104,371.428571428571
"052317G6G4_E","E","052317G6G4_E5",20170523,20170531,141,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","wt",30,132,"TE",111,370
"052317G6G4_E","E","052317G6G4_E7",20170523,20170531,159,"TE","Littermate",">150","CD1/mixed","Gata6","mosaic","Gata4","wt",32,132,"TE",127,396.875
"052317G6G4_E","E","052317G6G4_E8",20170523,20170531,116,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","het",29,132,"TE",87,300
"052317G6G4_E","E","052317G6G4_E9",20170523,20170531,163,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",45,132,"TE",118,262.222222222222
"052517G6G4_F","F","052517G6G4_F1",20170525,20170531,166,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","wt",45,152,"TE",121,268.888888888889
"052517G6G4_F","F","052517G6G4_F10",20170525,20170531,172,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","het",51,152,"TE",121,237.254901960784
"052517G6G4_F","F","052517G6G4_F2",20170525,20170531,147,"TE","Littermate","120_150","CD1/mixed","Gata6","mosaic","Gata4","het",42,152,"TE",105,250
"052517G6G4_F","F","052517G6G4_F3",20170525,20170531,152,"TE","Littermate",">150","CD1/mixed","Gata6","mosaic","Gata4","wt",42,152,"TE",110,261.904761904762
"052517G6G4_F","F","052517G6G4_F4",20170525,20170531,92,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Gata4","wt",21,152,"TE",71,338.095238095238
"052517G6G4_F","F","052517G6G4_F7",20170525,20170531,140,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","wt",31,152,"TE",109,351.612903225806
"080217G6G4_I","I","080217G6G4_I1",20170802,20170808,148,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","het",38,176,"TE",110,289.473684210526
"080217G6G4_I","I","080217G6G4_I2",20170802,20170808,164,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","wt",54,176,"TE",110,203.703703703704
"080217G6G4_I","I","080217G6G4_I4",20170802,20170808,176,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",70,176,"TE",106,151.428571428571
"080217G6G4_I","I","080217G6G4_I5",20170802,20170808,196,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",71,176,"TE",125,176.056338028169
"080217G6G4_I","I","080217G6G4_I6",20170802,20170808,217,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","wt",98,176,"TE",119,121.428571428571
"080317G6G4_J","J","080317G6G4_J1",20170803,20170808,185,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",75,183,"TE",110,146.666666666667
"080317G6G4_J","J","080317G6G4_J2",20170803,20170808,183,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",64,183,"TE",119,185.9375
"080317G6G4_J","J","080317G6G4_J3",20170803,20170808,175,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",68,183,"TE",107,157.352941176471
"080317G6G4_J","J","080317G6G4_J4",20170803,20170808,207,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","wt",91,183,"TE",116,127.472527472527
"080317G6G4_J","J","080317G6G4_J5",20170803,20170808,173,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",59,183,"TE",114,193.220338983051
"080317G6G4_J","J","080317G6G4_J6",20170803,20170808,182,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","het",66,183,"TE",116,175.757575757576
"081418G6NG_AE","AE","081414G6NG_AE1",20180814,20180816,91,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",31,91,"TE",60,193.548387096774
"081418G6NG_AE","AE","081414G6NG_AE3",20180814,20180816,84,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","het",24,91,"TE",60,250
"081418G6NG_AE","AE","081414G6NG_AE4",20180814,20180816,91,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",28,91,"TE",63,225
"081418G6NG_AE","AE","081414G6NG_AE5",20180814,20180816,93,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","het",41,91,"TE",52,126.829268292683
"081418G6NG_AE","AE","081414G6NG_AE7",20180814,20180816,85,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","het",27,91,"TE",58,214.814814814815
"081418G6NG_AE","AE","081414G6NG_AE8",20180814,20180816,92,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",33,91,"TE",59,178.787878787879
"081418G6NG_AE","AE","081414G6NG_AE9",20180814,20180816,105,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","wt",35,91,"TE",70,200
"082118G6NG_AF","AF","082118G6NG_AF1",20180821,20180824,103,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",43,104,"TE",60,139.53488372093
"082118G6NG_AF","AF","082118G6NG_AF2",20180821,20180824,104,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","het",36,104,"TE",68,188.888888888889
"082118G6NG_AG","AG","082118G6NG_AG1",20180821,20180824,106,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","wt",29,106,"TE",77,265.51724137931
"082318G6NG_AH","AH","082318G6NG_AH1",20180823,20180824,152,"TE","Littermate",">150","CD1/mixed","Gata6","het","Nanog","het",34,152,"TE",118,347.058823529412
"082318G6NG_AH","AH","082318G6NG_AH2",20180823,20180824,151,"TE","Littermate",">150","CD1/mixed","Gata6","het","Nanog","het",39,152,"TE",112,287.179487179487
"082318G6NG_AH","AH","082318G6NG_AH4",20180823,20180824,172,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Nanog","het",63,152,"TE",109,173.015873015873
"091918G6NG_AI","AI","091918G6NG_AI1",20180919,20180926,105,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",40,118,"TE",65,162.5
"091918G6NG_AI","AI","091918G6NG_AI2",20180919,20180926,117,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",37,118,"TE",80,216.216216216216
"091918G6NG_AI","AI","091918G6NG_AI3",20180919,20180926,123,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","het",35,118,"TE",88,251.428571428571
"091918G6NG_AI","AI","091918G6NG_AI4",20180919,20180926,124,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",43,118,"TE",81,188.372093023256
"091918G6NG_AI","AI","091918G6NG_AI5",20180919,20180926,121,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",45,118,"TE",76,168.888888888889
"091918G6NG_AI","AI","091918G6NG_AI6",20180919,20180926,113,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","wt",38,118,"TE",75,197.368421052632
"091918G6NG_AI","AI","091918G6NG_AI7",20180919,20180926,118,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",39,118,"TE",79,202.564102564103
"091918G6NG_AI","AI","091918G6NG_AI8",20180919,20180926,118,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","wt",45,118,"TE",73,162.222222222222
"092117G6G4_K","K","092117G6G4_K2",20170921,20170926,158,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",52,158,"TE",106,203.846153846154
"092117G6G4_K","K","092117G6G4_K3",20170921,20170926,132,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","het",44,158,"TE",88,200
"092117G6G4_L","L","092117G6G4_L1",20170921,20170926,186,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",77,174,"TE",109,141.558441558442
"092117G6G4_L","L","092117G6G4_L2",20170921,20170926,169,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",73,174,"TE",96,131.506849315068
"092117G6G4_L","L","092117G6G4_L3",20170921,20170926,174,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",69,174,"TE",105,152.173913043478
"092117G6G4_L","L","092117G6G4_L4",20170921,20170926,135,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","wt",57,174,"TE",78,136.842105263158
"092118G6NG_AJ","AJ","092118G6NG_AJ1",20180921,20180926,215,"TE","Littermate",">150","CD1/mixed","Gata6","het","Nanog","wt",74,201,"TE",141,190.540540540541
"092118G6NG_AJ","AJ","092118G6NG_AJ2",20180921,20180926,177,"TE","Littermate",">150","CD1/mixed","Gata6","het","Nanog","het",63,201,"TE",114,180.952380952381
"092118G6NG_AJ","AJ","092118G6NG_AJ6",20180921,20180926,201,"TE","Littermate",">150","CD1/mixed","Gata6","het","Nanog","wt",66,201,"TE",135,204.545454545455
"092917G6G4_M","M","092917G6G4_M1",20170929,20171004,202,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","mosaic",77,202,"TE",125,162.337662337662
"092917G6G4_M","M","092917G6G4_M2",20170929,20171004,230,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",105,202,"TE",125,119.047619047619
"092917G6G4_M","M","092917G6G4_M3",20170929,20171004,211,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",81,202,"TE",130,160.493827160494
"092917G6G4_M","M","092917G6G4_M4",20170929,20171004,167,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","het",61,202,"TE",106,173.770491803279
"092917G6G4_M","M","092917G6G4_M6",20170929,20171004,160,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","wt",58,202,"TE",102,175.862068965517
"092917G6G4_M","M","092917G6G4_M7",20170929,20171004,182,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",59,202,"TE",123,208.474576271186
"102518G6NG_AK","AK","102518G6NG_AK10",20181025,20181101,94,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","wt",36,94,"TE",58,161.111111111111
"102518G6NG_AK","AK","102518G6NG_AK2",20181025,20181101,105,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","het",36,94,"TE",69,191.666666666667
"102518G6NG_AK","AK","102518G6NG_AK3",20181025,20181101,104,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",31,94,"TE",73,235.483870967742
"102518G6NG_AK","AK","102518G6NG_AK4",20181025,20181101,104,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","wt",37,94,"TE",67,181.081081081081
"102518G6NG_AK","AK","102518G6NG_AK5",20181025,20181101,88,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","wt",32,94,"TE",56,175
"102518G6NG_AK","AK","102518G6NG_AK7",20181025,20181101,84,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","het",26,94,"TE",58,223.076923076923
"102518G6NG_AK","AK","102518G6NG_AK9",20181025,20181101,94,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","wt",37,94,"TE",57,154.054054054054
"102918G6NG_AL","AL","102918G6NG_AL1",20181029,20181102,79,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","het",24,79,"TE",55,229.166666666667
"102918G6NG_AL","AL","102918G6NG_AL3",20181029,20181102,88,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","wt",28,79,"TE",60,214.285714285714
"102918G6NG_AL","AL","102918G6NG_AL4",20181029,20181102,84,"TE","Littermate","64_90","CD1/mixed","Gata6","wt","Nanog","wt",26,79,"TE",58,223.076923076923
"102918G6NG_AL","AL","102918G6NG_AL5",20181029,20181102,90,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","het",27,79,"TE",63,233.333333333333
"102918G6NG_AL","AL","102918G6NG_AL6",20181029,20181102,67,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","wt",21,79,"TE",46,219.047619047619
"102918G6NG_AL","AL","102918G6NG_AL7",20181029,20181102,69,"TE","Littermate","64_90","CD1/mixed","Gata6","wt","Nanog","het",19,79,"TE",50,263.157894736842
"102918G6NG_AL","AL","102918G6NG_AL8",20181029,20181102,63,"TE","Littermate","32_64","CD1/mixed","Gata6","wt","Nanog","het",15,79,"TE",48,320
"102918G6NG_AL","AL","102918G6NG_AL9",20181029,20181102,66,"TE","Littermate","64_90","CD1/mixed","Gata6","wt","Nanog","wt",20,79,"TE",46,230
"102918G6NG_AM","AM","102918G6NG_AM1",20181029,20181102,32,"TE","Littermate","32_64","CD1/mixed","Gata6","het","Nanog","wt",13,65,"TE",19,146.153846153846
"102918G6NG_AM","AM","102918G6NG_AM2",20181029,20181102,65,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","wt",23,65,"TE",42,182.608695652174
"102918G6NG_AM","AM","102918G6NG_AM3",20181029,20181102,72,"TE","Littermate","64_90","CD1/mixed","Gata6","wt","Nanog","wt",19,65,"TE",53,278.947368421053
"102918G6NG_AM","AM","102918G6NG_AM4",20181029,20181102,69,"TE","Littermate","64_90","CD1/mixed","Gata6","het","Nanog","het",14,65,"TE",55,392.857142857143
"102918G6NG_AM","AM","102918G6NG_AM5",20181029,20181102,58,"TE","Littermate","32_64","CD1/mixed","Gata6","wt","Nanog","wt",22,65,"TE",36,163.636363636364
"102918G6NG_AM","AM","102918G6NG_AM6",20181029,20181102,65,"TE","Littermate","64_90","CD1/mixed","Gata6","wt","Nanog","het",16,65,"TE",49,306.25
"102918G6NG_AM","AM","102918G6NG_AM8",20181029,20181102,62,"TE","Littermate","32_64","CD1/mixed","Gata6","wt","Nanog","het",26,65,"TE",36,138.461538461538
"103018G6NG_AN","AN","103018G6NG_AN1",20181030,20181101,130,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",35,133,"TE",95,271.428571428571
"103018G6NG_AN","AN","103018G6NG_AN2",20181030,20181101,147,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",51,133,"TE",96,188.235294117647
"103018G6NG_AN","AN","103018G6NG_AN3",20181030,20181101,133,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","het",36,133,"TE",97,269.444444444444
"103018G6NG_AN","AN","103018G6NG_AN4",20181030,20181101,118,"TE","Littermate","90_120","CD1/mixed","Gata6","wt","Nanog","wt",35,133,"TE",83,237.142857142857
"103018G6NG_AN","AN","103018G6NG_AN5",20181030,20181101,152,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Nanog","het",59,133,"TE",93,157.627118644068
"111017G6G4_N","N","111017G6G4_N1",20171110,20171116,159,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","het",62,169,"TE",97,156.451612903226
"111017G6G4_N","N","111017G6G4_N2",20171110,20171116,155,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","wt",48,169,"TE",107,222.916666666667
"111017G6G4_N","N","111017G6G4_N3",20171110,20171116,177,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",74,169,"TE",103,139.189189189189
"111017G6G4_N","N","111017G6G4_N4",20171110,20171116,169,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Gata4","het",69,169,"TE",100,144.927536231884
"111017G6G4_N","N","111017G6G4_N5",20171110,20171116,166,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",61,169,"TE",105,172.131147540984
"111017G6G4_N","N","111017G6G4_N6",20171110,20171116,178,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","het",74,169,"TE",104,140.540540540541
"121118G6NG_AO","AO","121118G6NG_AO1",20181211,20181213,154,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Nanog","het",54,154,"TE",100,185.185185185185
"121118G6NG_AO","AO","121118G6NG_AO2",20181211,20181213,107,"TE","Littermate","90_120","CD1/mixed","Gata6","het","Nanog","wt",30,154,"TE",77,256.666666666667
"121118G6NG_AO","AO","121118G6NG_AO4",20181211,20181213,154,"TE","Littermate",">150","CD1/mixed","Gata6","het","Nanog","het",55,154,"TE",99,180
"121118G6NG_AP","AP","121118G6NG_AP1",20181211,20181213,144,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Nanog","het",44,143,"TE",100,227.272727272727
"121118G6NG_AP","AP","121118G6NG_AP2",20181211,20181213,153,"TE","Littermate",">150","CD1/mixed","Gata6","wt","Nanog","het",49,143,"TE",104,212.244897959184
"121118G6NG_AP","AP","121118G6NG_AP3",20181211,20181213,143,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Nanog","wt",43,143,"TE",100,232.558139534884
"121118G6NG_AP","AP","121118G6NG_AP4",20181211,20181213,133,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","wt",53,143,"TE",80,150.943396226415
"121118G6NG_AP","AP","121118G6NG_AP5",20181211,20181213,134,"TE","Littermate","120_150","CD1/mixed","Gata6","wt","Nanog","het",25,143,"TE",109,436
"121118G6NG_AP","AP","121118G6NG_AP6",20181211,20181213,129,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Nanog","het",21,143,"TE",108,514.285714285714
"122017G6G4_O","O","122017G6G4_O1",20171220,20171222,146,"TE","Littermate","120_150","CD1/mixed","Gata6","het","Gata4","het",48,171,"TE",98,204.166666666667
"122017G6G4_O","O","122017G6G4_O3",20171220,20171222,171,"TE","Littermate",">150","CD1/mixed","Gata6","het","Gata4","wt",53,171,"TE",118,222.641509433962
