"Embryo_ID","esc.end","Experiment","Litter","Exp_date","Img_date","TE_ICM","Cellcount","Stage","Background","Treatment","Gene1","Genotype1","Gene2","Genotype2","ESC_line","ESC_genotype","ESC_t0","ES_culture","H_cells","D_cells","Culture_time","Stage.t0","Cre","icm.count","group.median","Identity.hc","count","pc.icm","host.icm"
"071618Xim_WT_CA3","0","071618Xim_WT_CA.Littermate","CA",20180716,20180730,"TE",113,"90_120","CD1/mixed","Littermate","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"0h","blastocyst","none",31,113,"TE",82,264.516129032258,31
"071618Xim_WT_CA3","0","071618Xim_WT_CA.Littermate","CA",20180716,20180730,"ICM",113,"90_120","CD1/mixed","Littermate","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"0h","blastocyst","none",31,113,"PRE",10,32.258064516129,31
"071618Xim_WT_CA3","0","071618Xim_WT_CA.Littermate","CA",20180716,20180730,"ICM",113,"90_120","CD1/mixed","Littermate","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"0h","blastocyst","none",31,113,"EPI",15,48.3870967741936,31
"071618Xim_WT_CA4","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",166,">150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",58,135,"DP",1,1.72413793103448,58
"071618Xim_WT_CA4","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",166,">150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",58,135,"PRE",27,46.551724137931,58
"071618Xim_WT_CA4","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",166,">150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",58,135,"ESC",0,0,58
"071618Xim_WT_CA4","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",166,">150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",58,135,"EPI.lo",0,0,58
"071618Xim_WT_CA4","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"TE",166,">150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",58,135,"TE",108,186.206896551724,58
"071618Xim_WT_CA4","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",166,">150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",58,135,"EPI",30,51.7241379310345,58
"071618Xim_WT_CA5","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",42,135,"DP",0,0,42
"071618Xim_WT_CA5","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",42,135,"PRE",27,64.2857142857143,42
"071618Xim_WT_CA5","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",42,135,"EPI.lo",0,0,42
"071618Xim_WT_CA5","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"TE",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",42,135,"TE",82,195.238095238095,42
"071618Xim_WT_CA5","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",42,135,"ESC",0,0,42
"071618Xim_WT_CA5","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",42,135,"EPI",15,35.7142857142857,42
"071618Xim_WT_CA6","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",135,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",38,135,"EPI.lo",0,0,38
"071618Xim_WT_CA6","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",135,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",38,135,"DP",3,7.89473684210526,38
"071618Xim_WT_CA6","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",135,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",38,135,"ESC",0,0,38
"071618Xim_WT_CA6","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",135,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",38,135,"EPI",12,31.5789473684211,38
"071618Xim_WT_CA6","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"TE",135,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",38,135,"TE",97,255.263157894737,38
"071618Xim_WT_CA6","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",135,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",38,135,"PRE",23,60.5263157894737,38
"071618Xim_WT_CA7","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",142,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",34,135,"ESC",0,0,34
"071618Xim_WT_CA7","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",142,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",34,135,"EPI",14,41.1764705882353,34
"071618Xim_WT_CA7","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",142,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",34,135,"DP",2,5.88235294117647,34
"071618Xim_WT_CA7","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"TE",142,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",34,135,"TE",108,317.647058823529,34
"071618Xim_WT_CA7","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",142,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",34,135,"PRE",18,52.9411764705882,34
"071618Xim_WT_CA7","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",142,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",34,135,"EPI.lo",0,0,34
"071618Xim_WT_CA8","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",131,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",55,135,"ESC",0,0,55
"071618Xim_WT_CA8","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",131,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",55,135,"DP",0,0,55
"071618Xim_WT_CA8","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"TE",131,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",55,135,"TE",76,138.181818181818,55
"071618Xim_WT_CA8","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",131,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",55,135,"PRE",33,60,55
"071618Xim_WT_CA8","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",131,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",55,135,"EPI",22,40,55
"071618Xim_WT_CA8","0","071618Xim_WT_CA.Control","CA",20180716,20180730,"ICM",131,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","no.esc","no.esc","zero","no.esc","tbd",0,"28h","blastocyst","none",55,135,"EPI.lo",0,0,55
"071816Xim_T1","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",136,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",23,136,"EPI",0,0,23
"071816Xim_T1","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",136,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",23,136,"ESC",0,0,23
"071816Xim_T1","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",136,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",23,136,"PRE",14,60.8695652173913,23
"071816Xim_T1","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",136,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",23,136,"EPI.lo",0,0,23
"071816Xim_T1","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",136,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",23,136,"DP",9,39.1304347826087,23
"071816Xim_T1","0","071916Xim_WT_T.Control","T",20160719,20160727,"TE",136,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",23,136,"TE",113,491.304347826087,23
"071816Xim_T10","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"EPI.lo",0,0,22
"071816Xim_T10","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"PRE",15,41.6666666666667,22
"071816Xim_T10","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"ESC",14,38.8888888888889,22
"071816Xim_T10","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"DP",7,19.4444444444444,22
"071816Xim_T10","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"EPI",0,0,22
"071816Xim_T10","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"TE",99,275,22
"071816Xim_T11","1x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",25,137,"DP",0,0,16
"071816Xim_T11","1x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",25,137,"TE",114,456,16
"071816Xim_T11","1x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",25,137,"EPI.lo",0,0,16
"071816Xim_T11","1x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",25,137,"ESC",9,36,16
"071816Xim_T11","1x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",25,137,"EPI",0,0,16
"071816Xim_T11","1x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",139,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",25,137,"PRE",16,64,16
"071816Xim_T12","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",133,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",31,137,"DP",0,0,19
"071816Xim_T12","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",133,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",31,137,"TE",102,329.032258064516,19
"071816Xim_T12","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",133,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",31,137,"EPI.lo",0,0,19
"071816Xim_T12","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",133,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",31,137,"ESC",12,38.7096774193548,19
"071816Xim_T12","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",133,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",31,137,"EPI",0,0,19
"071816Xim_T12","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",133,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",31,137,"PRE",19,61.2903225806452,19
"071816Xim_T2","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",28,136,"EPI",9,32.1428571428571,28
"071816Xim_T2","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",28,136,"EPI.lo",0,0,28
"071816Xim_T2","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",28,136,"ESC",0,0,28
"071816Xim_T2","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",28,136,"PRE",8,28.5714285714286,28
"071816Xim_T2","0","071916Xim_WT_T.Control","T",20160719,20160727,"TE",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",28,136,"TE",96,342.857142857143,28
"071816Xim_T2","0","071916Xim_WT_T.Control","T",20160719,20160727,"ICM",124,"120_150","CD1/mixed","Control","Fgf4","wt","any","wt","CAG:H2B-GFP","no.esc","zero","S/LIF","8",0,"51h","8cell","none",28,136,"DP",11,39.2857142857143,28
"071816Xim_T3","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",38,137,"DP",10,26.3157894736842,27
"071816Xim_T3","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",38,137,"EPI.lo",0,0,27
"071816Xim_T3","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",38,137,"TE",97,255.263157894737,27
"071816Xim_T3","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",38,137,"ESC",11,28.9473684210526,27
"071816Xim_T3","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",38,137,"EPI",5,13.1578947368421,27
"071816Xim_T3","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",135,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",38,137,"PRE",12,31.5789473684211,27
"071816Xim_T4","0","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",22,137,"EPI.lo",0,0,22
"071816Xim_T4","0","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",130,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",22,137,"TE",108,490.909090909091,22
"071816Xim_T4","0","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",22,137,"ESC",0,0,22
"071816Xim_T4","0","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",22,137,"EPI",6,27.2727272727273,22
"071816Xim_T4","0","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",22,137,"PRE",13,59.0909090909091,22
"071816Xim_T4","0","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",130,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",22,137,"DP",3,13.6363636363636,22
"071816Xim_T6","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",157,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"EPI.lo",0,0,22
"071816Xim_T6","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",157,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"TE",121,336.111111111111,22
"071816Xim_T6","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",157,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"PRE",8,22.2222222222222,22
"071816Xim_T6","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",157,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"ESC",14,38.8888888888889,22
"071816Xim_T6","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",157,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"DP",14,38.8888888888889,22
"071816Xim_T6","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",157,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",36,137,"EPI",0,0,22
"071816Xim_T7","0.5x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",137,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",27,137,"EPI.lo",0,0,23
"071816Xim_T7","0.5x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",137,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",27,137,"EPI",4,14.8148148148148,23
"071816Xim_T7","0.5x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",137,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",27,137,"TE",110,407.407407407407,23
"071816Xim_T7","0.5x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",137,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",27,137,"PRE",15,55.5555555555556,23
"071816Xim_T7","0.5x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",137,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",27,137,"ESC",4,14.8148148148148,23
"071816Xim_T7","0.5x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",137,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",27,137,"DP",4,14.8148148148148,23
"071816Xim_T8","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",143,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",45,137,"TE",98,217.777777777778,29
"071816Xim_T8","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",143,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",45,137,"PRE",14,31.1111111111111,29
"071816Xim_T8","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",143,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",45,137,"ESC",16,35.5555555555556,29
"071816Xim_T8","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",143,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",45,137,"DP",12,26.6666666666667,29
"071816Xim_T8","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",143,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",45,137,"EPI",3,6.66666666666667,29
"071816Xim_T8","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",143,"120_150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",45,137,"EPI.lo",0,0,29
"071816Xim_T9","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",33,137,"EPI",4,12.1212121212121,21
"071816Xim_T9","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",33,137,"ESC",12,36.3636363636364,21
"071816Xim_T9","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",33,137,"PRE",5,15.1515151515152,21
"071816Xim_T9","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",33,137,"EPI.lo",0,0,21
"071816Xim_T9","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"ICM",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",33,137,"DP",12,36.3636363636364,21
"071816Xim_T9","2x","071916Xim_WT_T.Chimera","T",20160719,20160727,"TE",160,">150","CD1/mixed","Chimera","Fgf4","wt","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","none",33,137,"TE",127,384.848484848485,21
"072016Xim_F4KO_U8","2x","072016Xim_F4KO_U.Chimera","U",20160720,20160727,"ICM",99,"90_120","CD1/mixed","Chimera","Fgf4","fl/fl","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","Zp3:Cre",30,99,"ESC",16,53.3333333333333,14
"072016Xim_F4KO_U8","2x","072016Xim_F4KO_U.Chimera","U",20160720,20160727,"ICM",99,"90_120","CD1/mixed","Chimera","Fgf4","fl/fl","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","Zp3:Cre",30,99,"EPI",3,10,14
"072016Xim_F4KO_U8","2x","072016Xim_F4KO_U.Chimera","U",20160720,20160727,"ICM",99,"90_120","CD1/mixed","Chimera","Fgf4","fl/fl","any","wt","CAG:H2B-GFP","wt","5-8c","S/LIF","8",8,"51h","8cell","Zp3:Cre",30,99,"PRE",7,23.3333333333333,14
