"Exp_date","Img_date","Experiment","Litter","Embryo_ID","Cellcount","TE_ICM","Treatment","Stage","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","litter.median","Identity.hc","count","pc.icm"
20170523,20170528,"R1_B","B","R1_B09.04",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",59,106,"EPI",11,18.6440677966102
20170527,20170604,"R1_D","D","R1_D13.07",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",48,67,"EPI",10,20.8333333333333
20170527,20170604,"R1_D","D","R1_D13.08",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",43,67,"EPI",1,2.32558139534884
20170822,20170907,"R1_I","I","R1_I12.09",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",66,102,"EPI",13,19.6969696969697
20170916,20170920,"R1_J","J","R1_J11.04",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",43,70,"EPI",10,23.2558139534884
20170916,20170920,"R1_J","J","R1_J11.09",70,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr1","wt",47,70,"EPI",11,23.4042553191489
20171020,20171024,"R1_M","M","R1_M08.08",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr1","wt",26,34,"EPI",0,0
20171020,20171024,"R1_N","N","R1_N03.03",91,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr1","wt",57,91,"EPI",10,17.5438596491228
20170523,20170601,"R2_A","A","R2_A14.08",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",44,69,"EPI",7,15.9090909090909
20170523,20170601,"R2_A","A","R2_A14.11",72,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",49,69,"EPI",7,14.2857142857143
20170523,20170601,"R2_A","A","R2_A14.14",69,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",47,69,"EPI",5,10.6382978723404
20170525,20170601,"R2_B","B","R2_B13.08",100,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",72,100,"EPI",14,19.4444444444444
20170525,20170604,"R2_C","C","R2_C13.04",101,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",65,101,"EPI",17,26.1538461538462
20170529,20170609,"R2_D","D","R2_D11.07",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",42,57,"EPI",2,4.76190476190476
20170530,20170610,"R2_G","G","R2_G12.01",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",45,62,"EPI",4,8.88888888888889
20170530,20170610,"R2_G","G","R2_G12.02",53,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",34,62,"EPI",2,5.88235294117647
20170821,20170907,"R2_J","J","R2_J12.04",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",48,82,"EPI",11,22.9166666666667
20170821,20170907,"R2_J","J","R2_J12.05",82,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",50,82,"EPI",5,10
20170821,20170907,"R2_J","J","R2_J12.07",92,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",60,82,"EPI",12,20
20170821,20170907,"R2_J","J","R2_J12.10",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",49,82,"EPI",11,22.4489795918367
20170827,20170907,"R2_K","K","R2_K15.01",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",62,83,"EPI",11,17.741935483871
20170827,20170907,"R2_K","K","R2_K15.04",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",45,83,"EPI",12,26.6666666666667
20170827,20170907,"R2_K","K","R2_K15.13",83,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","Fgfr2","wt",56,83,"EPI",10,17.8571428571429
20171014,20171024,"R2_N","N","R2_N11.09",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","Fgfr2","wt",67,109,"EPI",17,25.3731343283582
20171015,20171024,"R2_O","O","R2_O08.06",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",44,60,"EPI",5,11.3636363636364
20171020,20171024,"R2_P","P","R2_P13.08",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",26,32,"EPI",0,0
20171020,20171024,"R2_Q","Q","R2_Q11.01",33,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",24,33,"EPI",4,16.6666666666667
20171020,20171024,"R2_Q","Q","R2_Q11.02",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","Fgfr2","wt",25,33,"EPI",5,20
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z1",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",42,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z10",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",42,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z2",56,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",41,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z3",58,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",41,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z4",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",41,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z5",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",50,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z6",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",49,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z7",49,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",32,59,"EPI.lo",1,3.125
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z8",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",42,59,"EPI.lo",0,0
20170130,20170207,"013017Spry_Z","Z","013017Spry_Z9",41,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",29,59,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA1",43,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",30,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA10",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",21,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA2",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",22,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA3",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",21,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA4",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",21,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA5",44,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",28,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA7",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",24,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AA","AA","020317Spry_AA8",34,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",23,32,"EPI.lo",0,0
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB1",191,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",137,187,"EPI.lo",20,14.5985401459854
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB2",155,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",116,187,"EPI.lo",11,9.48275862068965
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB3",197,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",142,187,"EPI.lo",32,22.5352112676056
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB4",121,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",92,187,"EPI.lo",4,4.34782608695652
20170203,20170207,"020317Spry_AB","AB","020317Spry_AB5",187,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",135,187,"EPI.lo",22,16.2962962962963
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC1",88,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",60,97,"EPI.lo",0,0
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC2",113,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",78,97,"EPI.lo",0,0
20170206,20170220,"020617Spry_AC","AC","020617Spry_AC3",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",65,97,"EPI.lo",1,1.53846153846154
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE1",74,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",54,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE10",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",41,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE11",51,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",31,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE12",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",43,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE13",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",51,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE2",51,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",35,65,"EPI.lo",1,2.85714285714286
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE3",90,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",61,65,"EPI.lo",1,1.63934426229508
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE4",43,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",32,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE5",68,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",50,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE6",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",58,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE7",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",40,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE8",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",46,65,"EPI.lo",0,0
20170220,20170221,"022017Spry_AE","AE","022017Spry_AE9",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",45,65,"EPI.lo",0,0
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF13",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",22,28,"EPI.lo",0,0
20170220,20170302,"022017Spry_AF","AF","022017Spry_AF9",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",24,28,"EPI.lo",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI1",103,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",68,94,"EPI.lo",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI3",85,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",58,94,"EPI.lo",3,5.17241379310345
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI4",71,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",46,94,"EPI.lo",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI5",80,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",58,94,"EPI.lo",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI7",95,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",60,94,"EPI.lo",0,0
20170418,20170510,"041817Spry_AI","AI","041817Spry_AI8",94,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",57,94,"EPI.lo",4,7.01754385964912
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK1",75,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",52,90,"EPI.lo",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK10",81,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",57,90,"EPI.lo",3,5.26315789473684
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK2",76,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",49,90,"EPI.lo",3,6.12244897959184
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK3",90,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",64,90,"EPI.lo",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK4",90,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",60,90,"EPI.lo",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK5",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",40,90,"EPI.lo",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK7",107,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",74,90,"EPI.lo",6,8.10810810810811
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK8",96,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",69,90,"EPI.lo",0,0
20170426,20170510,"042617Spry_AK","AK","042617Spry_AK9",93,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",58,90,"EPI.lo",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL1",99,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",62,96,"EPI.lo",7,11.2903225806452
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL2",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",77,96,"EPI.lo",3,3.8961038961039
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL3",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",55,96,"EPI.lo",3,5.45454545454545
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL4",96,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",69,96,"EPI.lo",2,2.89855072463768
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL5",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",63,96,"EPI.lo",4,6.34920634920635
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL6",98,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",67,96,"EPI.lo",0,0
20170428,20170510,"042817Spry_AL","AL","042817Spry_AL8",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",43,96,"EPI.lo",0,0
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM1",214,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",147,214,"EPI.lo",41,27.891156462585
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM2",182,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",131,214,"EPI.lo",19,14.5038167938931
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM3",219,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",152,214,"EPI.lo",16,10.5263157894737
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM4",180,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",131,214,"EPI.lo",19,14.5038167938931
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM5",223,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",157,214,"EPI.lo",28,17.8343949044586
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM6",127,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",84,214,"EPI.lo",9,10.7142857142857
20170504,20170511,"050417Spry_AM","AM","050417Spry_AM7",115,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",74,214,"EPI.lo",10,13.5135135135135
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN1",66,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",53,72,"EPI.lo",0,0
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN2",72,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",45,72,"EPI.lo",1,2.22222222222222
20170504,20170511,"050417Spry_AN","AN","050417Spry_AN3",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",59,72,"EPI.lo",1,1.69491525423729
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",94,128,"EPI.lo",18,19.1489361702128
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO3",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",88,128,"EPI.lo",8,9.09090909090909
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO5",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",81,128,"EPI.lo",6,7.40740740740741
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO6",129,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",88,128,"EPI.lo",14,15.9090909090909
20170522,20170531,"052217Spry_AO","AO","052217Spry_AO7",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",91,128,"EPI.lo",5,5.49450549450549
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP2",123,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",86,144,"EPI.lo",9,10.4651162790698
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP3",137,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",94,144,"EPI.lo",1,1.06382978723404
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP4",163,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",112,144,"EPI.lo",12,10.7142857142857
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP5",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",95,144,"EPI.lo",14,14.7368421052632
20170522,20170531,"052217Spry_AP","AP","052217Spry_AP6",155,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",98,144,"EPI.lo",7,7.14285714285714
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ1",162,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",117,144,"EPI.lo",14,11.965811965812
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ2",128,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",81,144,"EPI.lo",10,12.3456790123457
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ4",143,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",94,144,"EPI.lo",13,13.8297872340426
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ5",173,"ICM","Littermate",">150","CD1/mixed","Spry4","ko","any","wt",129,144,"EPI.lo",15,11.6279069767442
20170524,20170606,"052417Spry_AQ","AQ","052417Spry_AQ6",144,"ICM","Littermate","120_150","CD1/mixed","Spry4","ko","any","wt",100,144,"EPI.lo",15,15
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU1",94,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",61,97,"EPI.lo",0,0
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU2",97,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",63,97,"EPI.lo",2,3.17460317460317
20170919,20170926,"091917Spry_AU","AU","091917Spry_AU3",104,"ICM","Littermate","90_120","CD1/mixed","Spry4","ko","any","wt",65,97,"EPI.lo",1,1.53846153846154
20170929,20171004,"092917Spry_AV","AV","092917Spry_AV5",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","ko","any","wt",23,25,"EPI.lo",0,0
20161012,20161025,"101216Spry4_A","A","101216Spry4_A1",159,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",110,159,"EPI.lo",25,22.7272727272727
20161012,20161025,"101216Spry4_A","A","101216Spry4_A2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","het","any","wt",96,159,"EPI.lo",3,3.125
20161012,20161025,"101216Spry4_A","A","101216Spry4_A3",176,"ICM","Littermate",">150","CD1/mixed","Spry4","wt","any","wt",123,159,"EPI.lo",13,10.5691056910569
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B1",48,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",33,60,"EPI.lo",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B2",55,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",38,60,"EPI.lo",1,2.63157894736842
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B3",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",40,60,"EPI.lo",0,0
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B4",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",44,60,"EPI.lo",1,2.27272727272727
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B5",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",39,60,"EPI.lo",2,5.12820512820513
20161014,20161025,"101416Spry4_Ba","B","101416Spry4_B6",57,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",43,60,"EPI.lo",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B10",61,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",47,56,"EPI.lo",2,4.25531914893617
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B11",48,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",34,56,"EPI.lo",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B7",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",47,56,"EPI.lo",0,0
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B8",56,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",39,56,"EPI.lo",1,2.56410256410256
20161014,20161025,"101416Spry4_Bb","B","101416Spry4_B9",40,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",29,56,"EPI.lo",0,0
20161017,20161025,"101716Spry_C","C","101716Spry_C1",187,"ICM","Littermate",">150","CD1/mixed","Spry4","het","any","wt",132,187,"EPI.lo",14,10.6060606060606
20161017,20161025,"101716Spry_C","C","101716Spry_C2",142,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",95,187,"EPI.lo",13,13.6842105263158
20161018,20161025,"101816Spry_D","D","101816Spry_D1",124,"ICM","Littermate","120_150","CD1/mixed","Spry4","wt","any","wt",84,110,"EPI.lo",6,7.14285714285714
20161018,20161025,"101816Spry_D","D","101816Spry_D2",102,"ICM","Littermate","90_120","CD1/mixed","Spry4","het","any","wt",67,110,"EPI.lo",3,4.47761194029851
20161018,20161025,"101816Spry_D","D","101816Spry_D3",73,"ICM","Littermate","64_90","CD1/mixed","Spry4","wt","any","wt",45,110,"EPI.lo",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D4",109,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",64,110,"EPI.lo",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D5",111,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",72,110,"EPI.lo",0,0
20161018,20161025,"101816Spry_D","D","101816Spry_D6",110,"ICM","Littermate","90_120","CD1/mixed","Spry4","wt","any","wt",69,110,"EPI.lo",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E1",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",45,50,"EPI.lo",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E2",45,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",32,50,"EPI.lo",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E3",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",22,50,"EPI.lo",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E4",32,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",23,50,"EPI.lo",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E5",50,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",39,50,"EPI.lo",0,0
20161018,20161025,"101816Spry_Ea","E","101816Spry_E6",52,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",40,50,"EPI.lo",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E10",50,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",32,41,"EPI.lo",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E13",41,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",28,41,"EPI.lo",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E7",40,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",28,41,"EPI.lo",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E8",35,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",27,41,"EPI.lo",0,0
20161018,20161025,"101816Spry_Eb","E","101816Spry_E9",59,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",43,41,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA1",65,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",44,64,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA10",67,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",42,64,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA2",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",43,64,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA4",64,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",40,64,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA5",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",43,64,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA6",79,"ICM","Littermate","64_90","CD1/mixed","Spry4","ko","any","wt",48,64,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA7",62,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",42,64,"EPI.lo",0,0
20171018,20171025,"101817Spry_BA","BA","101817Spry_BA9",60,"ICM","Littermate","32_64","CD1/mixed","Spry4","het","any","wt",41,64,"EPI.lo",0,0
20161025,20161102,"102516Spry_H","H","102516Spry_H1",89,"ICM","Littermate","64_90","CD1/mixed","Spry4","het","any","wt",59,68,"EPI.lo",1,1.69491525423729
20161025,20161102,"102516Spry_H","H","102516Spry_H10",63,"ICM","Littermate","32_64","CD1/mixed","Spry4","wt","any","wt",46,68,"EPI.lo",0,0
