"Experiment","Litter","Embryo_ID","Exp_date","Img_date","Cellcount","TE_ICM","Treatment","target","Recovery","Background","Gene1","Genotype1","Gene2","Genotype2","icm.count","group.median","litter.median.t0","Cell_diff","Stage.t0","Cellcount_t0","Identity.hc","count","Gene3","Genotype3","target_t0","pc.icm"
"040317Abl_T.Littermate.Pdgfra.wt","T","040317Abl_T4",20170403,20170622,78,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",21,77,77,"zero","[70,90)",78,"DP",6,NA,NA,NA,28.5714285714286
"040317Abl_T.Littermate.Pdgfra.wt","T","040317Abl_T5",20170403,20170622,74,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",30,77,77,"zero","[70,90)",74,"DP",15,NA,NA,NA,50
"040517Abl_U.Ablated.Pdgfra.het","U","040517Abl_U1",20170405,20170626,97,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",19,99,78,"kill_0.5","[70,90)",0,"DP",0,NA,NA,NA,0
"040517Abl_U.Ablated.Pdgfra.het","U","040517Abl_U2",20170405,20170626,107,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",25,99,78,"kill_0.5","[70,90)",0,"DP",0,NA,NA,NA,0
"040517Abl_U.Ablated.Pdgfra.het","U","040517Abl_U3",20170405,20170626,99,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",27,99,78,"kill_0.5","[70,90)",0,"DP",0,NA,NA,NA,0
"040517Abl_U.Ablated.Pdgfra.het","U","040517Abl_U4",20170405,20170626,93,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",19,99,78,"kill_0.5","[70,90)",0,"DP",0,NA,NA,NA,0
"040517Abl_U.Control.Pdgfra.het","U","040517Abl_U5",20170405,20170626,127,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",39,123,78,"zero","[70,90)",0,"DP",0,NA,NA,NA,0
"040517Abl_U.Control.Pdgfra.het","U","040517Abl_U6",20170405,20170626,105,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",22,123,78,"zero","[70,90)",0,"DP",0,NA,NA,NA,0
"040517Abl_U.Control.Pdgfra.het","U","040517Abl_U7",20170405,20170626,123,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",42,123,78,"zero","[70,90)",0,"DP",0,NA,NA,NA,0
"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U10",20170405,20170626,65,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,78,78,"zero","[70,90)",65,"DP",14,NA,NA,NA,60.8695652173913
"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U11",20170405,20170626,71,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",20,78,78,"zero","[70,90)",71,"DP",1,NA,NA,NA,5
"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U8",20170405,20170626,82,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",19,78,78,"zero","[70,90)",82,"DP",6,NA,NA,NA,31.5789473684211
"040517Abl_U.Littermate.Pdgfra.wt","U","040517Abl_U9",20170405,20170626,78,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",29,78,78,"zero","[70,90)",78,"DP",6,NA,NA,NA,20.6896551724138
"040517Abl_V.Ablated.Pdgfra.het","V","040517Abl_V1",20170405,20170626,69,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",15,82,31,"kill_all","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Ablated.Pdgfra.het","V","040517Abl_V2",20170405,20170626,93,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",17,82,31,"kill_all","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Ablated.Pdgfra.het","V","040517Abl_V3",20170405,20170626,82,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",17,82,31,"kill_all","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Ablated.Pdgfra.het","V","040517Abl_V4",20170405,20170626,76,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",12,82,31,"kill_all","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Control.Pdgfra.wt","V","040517Abl_V5",20170405,20170626,86,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",16,95,31,"zero","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Control.Pdgfra.wt","V","040517Abl_V6",20170405,20170626,102,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",16,95,31,"zero","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Control.Pdgfra.wt","V","040517Abl_V7",20170405,20170626,91,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",17,95,31,"zero","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Control.Pdgfra.wt","V","040517Abl_V8",20170405,20170626,95,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",18,95,31,"zero","[30,50)",0,"DP",0,NA,NA,NA,0
"040517Abl_V.Littermate.Pdgfra.wt","V","040517Abl_V10",20170405,20170626,31,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",17,31,31,"zero","[30,50)",31,"DP",15,NA,NA,NA,88.2352941176471
"040517Abl_V.Littermate.Pdgfra.wt","V","040517Abl_V11",20170405,20170626,31,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",11,31,31,"zero","[30,50)",31,"DP",9,NA,NA,NA,81.8181818181818
"040517Abl_V.Littermate.Pdgfra.wt","V","040517Abl_V12",20170405,20170626,32,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",14,31,31,"zero","[30,50)",32,"DP",14,NA,NA,NA,100
"040517Abl_V.Littermate.Pdgfra.wt","V","040517Abl_V13",20170405,20170626,32,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",13,31,31,"zero","[30,50)",32,"DP",10,NA,NA,NA,76.9230769230769
"040517Abl_V.Littermate.Pdgfra.wt","V","040517Abl_V9",20170405,20170626,31,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",14,31,31,"zero","[30,50)",31,"DP",13,NA,NA,NA,92.8571428571429
"041117Abl_W.Ablated.Pdgfra.het","W","041117Abl_W1",20170411,20170711,79,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",10,80,69,"kill_0.75","[50,70)",0,"DP",2,NA,NA,NA,20
"041117Abl_W.Ablated.Pdgfra.het","W","041117Abl_W2",20170411,20170711,80,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",11,80,69,"kill_0.75","[50,70)",0,"DP",3,NA,NA,NA,27.2727272727273
"041117Abl_W.Ablated.Pdgfra.het","W","041117Abl_W3",20170411,20170711,94,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",23,80,69,"kill_0.75","[50,70)",0,"DP",3,NA,NA,NA,13.0434782608696
"041117Abl_W.Ablated.Pdgfra.het","W","041117Abl_W4",20170411,20170711,76,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",10,80,69,"kill_0.75","[50,70)",0,"DP",1,NA,NA,NA,10
"041117Abl_W.Ablated.Pdgfra.het","W","041117Abl_W5",20170411,20170711,105,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",30,80,69,"kill_0.75","[50,70)",0,"DP",0,NA,NA,NA,0
"041117Abl_W.Control.Pdgfra.wt","W","041117Abl_W6",20170411,20170711,108,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",25,86,69,"zero","[50,70)",0,"DP",0,NA,NA,NA,0
"041117Abl_W.Control.Pdgfra.wt","W","041117Abl_W7",20170411,20170711,86,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",19,86,69,"zero","[50,70)",0,"DP",1,NA,NA,NA,5.26315789473684
"041117Abl_W.Control.Pdgfra.wt","W","041117Abl_W8",20170411,20170711,71,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",33,86,69,"zero","[50,70)",0,"DP",1,NA,NA,NA,3.03030303030303
"041117Abl_W.Control.Pdgfra.wt","W","041117Abl_W9",20170411,20170711,73,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",30,86,69,"zero","[50,70)",0,"DP",0,NA,NA,NA,0
"041117Abl_W.Littermate.Pdgfra.wt","W","041117Abl_W10",20170411,20170711,69,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",29,69,69,"zero","[50,70)",69,"DP",3,NA,NA,NA,10.3448275862069
"041117Abl_W.Littermate.Pdgfra.wt","W","041117Abl_W11",20170411,20170711,64,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",25,69,69,"zero","[50,70)",64,"DP",1,NA,NA,NA,4
"050819Abl_EY.Ablated.Pdgfra.het","EY","050819Abl_EY2",20190508,20190515,86,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",8,86,77,"kill_0.5","[70,90)",91,"DP",1,NA,NA,NA,12.5
"050819Abl_EY.Ablated.Pdgfra.het","EY","050819Abl_EY3",20190508,20190515,98,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",20,86,77,"kill_0.5","[70,90)",77,"DP",2,NA,NA,NA,10
"050819Abl_EY.Ablated.Pdgfra.het","EY","050819Abl_EY4",20190508,20190515,90,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",16,86,77,"kill_0.5","[70,90)",90,"DP",0,NA,NA,NA,0
"050819Abl_EY.Ablated.Pdgfra.het","EY","050819Abl_EY5",20190508,20190515,67,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",15,86,77,"kill_0.5","[70,90)",80,"DP",0,NA,NA,NA,0
"050819Abl_EY.Ablated.Pdgfra.het","EY","050819Abl_EY6",20190508,20190515,85,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",24,86,77,"kill_0.5","[70,90)",70,"DP",2,NA,NA,NA,8.33333333333333
"050819Abl_EY.Ablated.Pdgfra.het","EY","050819Abl_EY7",20190508,20190515,75,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",12,86,77,"kill_0.5","[70,90)",70,"DP",1,NA,NA,NA,8.33333333333333
"050819Abl_EY.Control.Pdgfra.wt","EY","050819Abl_EY1",20190508,20190515,108,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",23,108,77,"zero","[70,90)",100,"DP",0,NA,NA,NA,0
"050819Abl_EY.Random.Pdgfra.wt","EY","050819Abl_EY8",20190508,20190515,79,"ICM","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",20,83,77,"kill_all","[70,90)",68,"DP",0,NA,NA,NA,0
"050819Abl_EY.Random.Pdgfra.wt","EY","050819Abl_EY9",20190508,20190515,83,"ICM","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",18,83,77,"kill_all","[70,90)",69,"DP",0,NA,NA,NA,0
"050819Abl_EZ.Ablated.Pdgfra.het","EZ","050819Abl_EZ3",20190508,20190515,65,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",13,65,61,"kill_0.5","[50,70)",49,"DP",0,NA,NA,NA,0
"050819Abl_EZ.Ablated.Pdgfra.het","EZ","050819Abl_EZ4",20190508,20190515,86,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",14,65,61,"kill_0.5","[50,70)",75,"DP",0,NA,NA,NA,0
"050819Abl_EZ.Control.Pdgfra.wt","EZ","050819Abl_EZ1",20190508,20190515,90,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",21,90,61,"zero","[50,70)",61,"DP",0,NA,NA,NA,0
"052119Abl_FB.Ablated.Pdgfra.het","FB","052119Abl_FB3",20190521,20190524,94,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",15,94,70,"kill_0.5","[70,90)",81,"DP",0,NA,NA,NA,0
"052119Abl_FB.Ablated.Pdgfra.het","FB","052119Abl_FB4",20190521,20190524,92,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",14,94,70,"kill_0.5","[70,90)",63,"DP",3,NA,NA,NA,21.4285714285714
"052119Abl_FB.Ablated.Pdgfra.het","FB","052119Abl_FB5",20190521,20190524,96,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",20,94,70,"kill_0.5","[70,90)",65,"DP",0,NA,NA,NA,0
"052119Abl_FB.Ablated.Pdgfra.het","FB","052119Abl_FB6",20190521,20190524,93,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",11,94,70,"kill_0.5","[70,90)",74,"DP",0,NA,NA,NA,0
"052119Abl_FB.Ablated.Pdgfra.het","FB","052119Abl_FB7",20190521,20190524,99,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",10,94,70,"kill_0.5","[70,90)",76,"DP",0,NA,NA,NA,0
"052119Abl_FB.Ablated.Pdgfra.het","FB","052119Abl_FB8",20190521,20190524,112,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",21,94,70,"kill_0.5","[70,90)",99,"DP",0,NA,NA,NA,0
"052119Abl_FB.Ablated.Pdgfra.het","FB","052119Abl_FB9",20190521,20190524,81,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",8,94,70,"kill_0.5","[70,90)",70,"DP",0,NA,NA,NA,0
"052119Abl_FB.Control.Pdgfra.wt","FB","052119Abl_FB1",20190521,20190524,80,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",25,93,70,"zero","[70,90)",68,"DP",0,NA,NA,NA,0
"052119Abl_FB.Control.Pdgfra.wt","FB","052119Abl_FB2",20190521,20190524,93,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",21,93,70,"zero","[70,90)",64,"DP",0,NA,NA,NA,0
"052119Abl_FC.Ablated.Pdgfra.het","FC","052119Abl_FC4",20190521,20190524,99,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",21,99,63,"kill_0.5","[50,70)",68,"DP",6,NA,NA,NA,28.5714285714286
"052119Abl_FC.Ablated.Pdgfra.het","FC","052119Abl_FC5",20190521,20190524,91,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",6,99,63,"kill_0.5","[50,70)",65,"DP",2,NA,NA,NA,33.3333333333333
"052119Abl_FC.Control.Pdgfra.wt","FC","052119Abl_FC1",20190521,20190524,105,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",19,105,63,"zero","[50,70)",63,"DP",0,NA,NA,NA,0
"052119Abl_FC.Control.Pdgfra.wt","FC","052119Abl_FC2",20190521,20190524,111,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",27,105,63,"zero","[50,70)",57,"DP",0,NA,NA,NA,0
"052119Abl_FC.Random.Pdgfra.wt","FC","052119Abl_FC6",20190521,20190524,99,"ICM","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",17,99,63,"kill_all","[50,70)",60,"DP",0,NA,NA,NA,0
"052119Abl_FC.Random.Pdgfra.wt","FC","052119Abl_FC7",20190521,20190524,85,"ICM","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",12,99,63,"kill_all","[50,70)",80,"DP",0,NA,NA,NA,0
"052819Abl_FD.Ablated.Pdgfra.het","FD","052819Abl_FD4",20190528,20190603,83,"ICM","Ablated","PRE+DP","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",15,89,93,"kill_0.75","[90,110)",78,"DP",0,NA,NA,NA,0
"052819Abl_FD.Ablated.Pdgfra.het","FD","052819Abl_FD5",20190528,20190603,90,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",11,89,93,"kill_0.5","[90,110)",93,"DP",0,NA,NA,NA,0
"052819Abl_FD.Ablated.Pdgfra.het","FD","052819Abl_FD6",20190528,20190603,89,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","mKate/mKate",17,89,93,"kill_0.5","[90,110)",105,"DP",4,NA,NA,NA,23.5294117647059
"052819Abl_FD.Control.Pdgfra.wt","FD","052819Abl_FD1",20190528,20190603,89,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",20,89,93,"zero","[90,110)",102,"DP",0,NA,NA,NA,0
"052819Abl_FD.Random.Pdgfra.wt","FD","052819Abl_FD7",20190528,20190603,87,"ICM","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",15,87,93,"kill_all","[90,110)",91,"DP",0,NA,NA,NA,0
"052819Abl_FD.Random.Pdgfra.wt","FD","052819Abl_FD8",20190528,20190603,83,"ICM","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",13,87,93,"kill_all","[90,110)",96,"DP",0,NA,NA,NA,0
"052819Abl_FD.Random.Pdgfra.wt","FD","052819Abl_FD9",20190528,20190603,99,"ICM","Random","PRE","24h","CD1/mixed","Pdgfra","wt","R26","mKate/mKate",13,87,93,"kill_all","[90,110)",89,"DP",0,NA,NA,NA,0
"062317Abl_AO.Ablated.Pdgfra.het","AO","062317Abl_AO1",20170623,20170701,85,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",18,88,69,"kill_0.25","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AO.Ablated.Pdgfra.het","AO","062317Abl_AO2",20170623,20170701,97,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",19,88,69,"kill_0.25","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AO.Ablated.Pdgfra.het","AO","062317Abl_AO3",20170623,20170701,88,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",15,88,69,"kill_0.25","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AO.Control.Pdgfra.het","AO","062317Abl_AO4",20170623,20170701,98,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",18,89,69,"zero","[50,70)",0,"DP",1,NA,NA,NA,5.55555555555556
"062317Abl_AO.Control.Pdgfra.het","AO","062317Abl_AO5",20170623,20170701,81,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",20,89,69,"zero","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AO.Control.Pdgfra.het","AO","062317Abl_AO6",20170623,20170701,89,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",17,89,69,"zero","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO10",20170623,20170701,63,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",21,69,69,"zero","[50,70)",63,"DP",12,NA,NA,NA,57.1428571428571
"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO7",20170623,20170701,64,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",19,69,69,"zero","[50,70)",64,"DP",16,NA,NA,NA,84.2105263157895
"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO8",20170623,20170701,71,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,69,69,"zero","[50,70)",71,"DP",10,NA,NA,NA,43.4782608695652
"062317Abl_AO.Littermate.Pdgfra.wt","AO","062317Abl_AO9",20170623,20170701,69,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",24,69,69,"zero","[50,70)",69,"DP",8,NA,NA,NA,33.3333333333333
"062317Abl_AP.Ablated.Pdgfra.het","AP","062317Abl_AP1",20170623,20170701,102,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,102,60,"kill_all","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AP.Ablated.Pdgfra.het","AP","062317Abl_AP2",20170623,20170701,71,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",17,102,60,"kill_all","[50,70)",0,"DP",2,NA,NA,NA,11.7647058823529
"062317Abl_AP.Ablated.Pdgfra.het","AP","062317Abl_AP3",20170623,20170701,93,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",15,102,60,"kill_0.5","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AP.Ablated.Pdgfra.het","AP","062317Abl_AP4",20170623,20170701,103,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",17,102,60,"kill_0.5","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AP.Ablated.Pdgfra.het","AP","062317Abl_AP5",20170623,20170701,103,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",18,102,60,"kill_0.5","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AP.Control.Pdgfra.het","AP","062317Abl_AP6",20170623,20170701,111,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",27,105,60,"zero","[50,70)",0,"DP",0,NA,NA,NA,0
"062317Abl_AP.Control.Pdgfra.het","AP","062317Abl_AP7",20170623,20170701,105,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",23,105,60,"zero","[50,70)",0,"DP",2,NA,NA,NA,8.69565217391304
"062317Abl_AP.Control.Pdgfra.het","AP","062317Abl_AP8",20170623,20170701,63,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",30,105,60,"zero","[50,70)",0,"DP",18,NA,NA,NA,60
"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP10",20170623,20170701,59,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,60,60,"zero","[50,70)",59,"DP",19,NA,NA,NA,82.6086956521739
"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP11",20170623,20170701,60,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",22,60,60,"zero","[50,70)",60,"DP",19,NA,NA,NA,86.3636363636364
"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP12",20170623,20170701,45,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",18,60,60,"zero","[50,70)",45,"DP",15,NA,NA,NA,83.3333333333333
"062317Abl_AP.Littermate.Pdgfra.wt","AP","062317Abl_AP9",20170623,20170701,64,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",30,60,60,"zero","[50,70)",64,"DP",18,NA,NA,NA,60
"062817Abl_AQ.Ablated.Pdgfra.het","AQ","062817Abl_AQ1",20170628,20170710,108,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",24,109,92,"kill_0.5","[90,110)",0,"DP",0,NA,NA,NA,0
"062817Abl_AQ.Ablated.Pdgfra.het","AQ","062817Abl_AQ2",20170628,20170710,109,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",26,109,92,"kill_0.5","[90,110)",0,"DP",0,NA,NA,NA,0
"062817Abl_AQ.Ablated.Pdgfra.het","AQ","062817Abl_AQ3",20170628,20170710,117,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",33,109,92,"kill_0.5","[90,110)",0,"DP",0,NA,NA,NA,0
"062817Abl_AQ.Ablated.Pdgfra.het","AQ","062817Abl_AQ4",20170628,20170710,101,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",16,109,92,"kill_0.5","[90,110)",0,"DP",0,NA,NA,NA,0
"062817Abl_AQ.Control.Pdgfra.wt","AQ","062817Abl_AQ5",20170628,20170710,122,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",28,117,92,"zero","[90,110)",0,"DP",0,NA,NA,NA,0
"062817Abl_AQ.Control.Pdgfra.wt","AQ","062817Abl_AQ6",20170628,20170710,114,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",31,117,92,"zero","[90,110)",0,"DP",0,NA,NA,NA,0
"062817Abl_AQ.Control.Pdgfra.wt","AQ","062817Abl_AQ7",20170628,20170710,117,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",29,117,92,"zero","[90,110)",0,"DP",0,NA,NA,NA,0
"062817Abl_AQ.Littermate.Pdgfra.wt","AQ","062817Abl_AQ8",20170628,20170710,92,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",26,92,92,"zero","[90,110)",92,"DP",1,NA,NA,NA,3.84615384615385
"062817Abl_AQ.Littermate.Pdgfra.wt","AQ","062817Abl_AQ9",20170628,20170710,58,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",19,92,92,"zero","[90,110)",58,"DP",18,NA,NA,NA,94.7368421052632
"062817Abl_AR.Ablated.Pdgfra.het","AR","062817Abl_AR1",20170628,20170710,87,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",21,84,38,"kill_all","[30,50)",0,"DP",0,NA,NA,NA,0
"062817Abl_AR.Ablated.Pdgfra.het","AR","062817Abl_AR2",20170628,20170710,77,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",18,84,38,"kill_all","[30,50)",0,"DP",4,NA,NA,NA,22.2222222222222
"062817Abl_AR.Ablated.Pdgfra.het","AR","062817Abl_AR3",20170628,20170710,84,"ICM","Ablated","PRE","24h","CD1/mixed","Pdgfra","het","R26","wt",18,84,38,"kill_all","[30,50)",0,"DP",1,NA,NA,NA,5.55555555555556
"062817Abl_AR.Control.Pdgfra.het","AR","062817Abl_AR4",20170628,20170710,86,"ICM","Control","none","24h","CD1/mixed","Pdgfra","het","R26","wt",22,86,38,"zero","[30,50)",0,"DP",0,NA,NA,NA,0
"062817Abl_AR.Control.Pdgfra.wt","AR","062817Abl_AR5",20170628,20170710,87,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",23,86,38,"zero","[30,50)",0,"DP",11,NA,NA,NA,47.8260869565217
"062817Abl_AR.Control.Pdgfra.wt","AR","062817Abl_AR6",20170628,20170710,67,"ICM","Control","none","24h","CD1/mixed","Pdgfra","wt","R26","wt",13,86,38,"zero","[30,50)",0,"DP",3,NA,NA,NA,23.0769230769231
"062817Abl_AR.Littermate.Pdgfra.wt","AR","062817Abl_AR7",20170628,20170710,60,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",23,38,38,"zero","[30,50)",60,"DP",14,NA,NA,NA,60.8695652173913
"062817Abl_AR.Littermate.Pdgfra.wt","AR","062817Abl_AR8",20170628,20170710,34,"ICM","Littermate","none","0min","CD1/mixed","Pdgfra","wt","R26","wt",14,38,38,"zero","[30,50)",34,"DP",14,NA,NA,NA,100
