Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
010919Xim_F4_DI3,153,TE,I,10538,179.62,351.56,136.56,190.33,2.01E+06,13.421,1.41E+05,15.197,1.60E+05,1993.3,2.10E+07,61.915,6.52E+05
010919Xim_F4_DI3,154,TE,I,10438,356.18,336.95,138.63,272.4,2.84E+06,14.999,1.57E+05,17.503,1.83E+05,1903.7,1.99E+07,44.131,4.61E+05
010919Xim_F4_DI3,155,TE,I,19527,149.63,282.57,140.13,129.75,2.53E+06,13.331,2.60E+05,16.31,3.18E+05,1705.9,3.33E+07,44.208,8.63E+05
010919Xim_F4_DI3,156,TE,I,15936,263.59,358.7,141.68,197.16,3.14E+06,14.186,2.26E+05,28.853,4.60E+05,1899.9,3.03E+07,52.676,8.39E+05
010919Xim_F4_DI3,157,TE,I,20256,305.7,169.4,143.09,304.7,6.17E+06,14.447,2.93E+05,20.213,4.09E+05,1846,3.74E+07,51.312,1.04E+06
010919Xim_F4_DI3,158,TE,I,13250,223.55,188.53,144.82,245.59,3.25E+06,14.223,1.88E+05,14.025,1.86E+05,1902.3,2.52E+07,48.062,6.37E+05
010919Xim_F4_DI3,159,TE,I,12540,345.56,222.14,145.3,250.83,3.15E+06,14.441,1.81E+05,34.529,4.33E+05,1876.3,2.35E+07,37.624,4.72E+05
010919Xim_F4_DI3,160,TE,I,13158,339.81,278.82,145.71,235.69,3.10E+06,14.554,1.92E+05,32.222,4.24E+05,1917.4,2.52E+07,45.008,5.92E+05
010919Xim_F4_DI3,161,TE,I,20856,217.19,311.11,145.46,192.94,4.02E+06,13.635,2.84E+05,25.746,5.37E+05,1969.9,4.11E+07,54.286,1.13E+06
010919Xim_F4_DI3,162,TE,I,14592,307.73,321.52,145.45,215.34,3.14E+06,14.221,2.08E+05,16.92,2.47E+05,1969.8,2.87E+07,43.749,6.38E+05
010919Xim_F4_DI3,163,TE,I,12096,212.16,244.16,146.62,226.65,2.74E+06,14.268,1.73E+05,15.479,1.87E+05,1964.8,2.38E+07,48.338,5.85E+05
010919Xim_F4_DI3,164,TE,I,14651,283.37,230.12,147.79,309,4.53E+06,15.119,2.22E+05,16.802,2.46E+05,1898,2.78E+07,46.194,6.77E+05
010919Xim_F4_DI3,165,TE,I,9736,277.64,282.57,148.1,273.31,2.66E+06,14.054,1.37E+05,15.029,1.46E+05,1934.4,1.88E+07,44.319,4.31E+05
